,Unnamed: 0,file,smiles
3312,30367,30102406,C1(C(C(C(C23C1(C(C(C4(C2(C(C(C5(C4(C(C(C5(C(C([H])([H])[H])(C(C(C(C(C([H])([H])[H])(C([H])([H])[H])[H])(O[H])C(O[H])([H])[H])([H])[H])([H])[H])[H])[H])([H])[H])([H])[H])C([H])([H])[H])C([H])([H])[H])([H])[H])([H])[H])C3([H])[H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])(O[H])[H])(C([H])([H])[H])C([H])([H])[H]
3313,30374,20209150,ClC=1C(=C(C(F)(F)F)C(=NC1Cl)[H])[H]
3316,30383,20200918,ClC=1SC(Cl)=C(C1C(=O)C([H])([H])[H])[H]
3318,30428,20208142,N=1N(N=NC1C([H])([H])[H])[H]
3319,30457,30095869,C1(=C(C(=C2C(=C1[H])C3=C(C(=C(C=4C(C(C(C2(C43)[H])([H])[H])([H])[H])([H])[H])[H])[H])[H])[H])[H])[H]
3321,30467,20051728,C=1(SC(=C(C1[H])[H])[H])Cl
3323,30476,30096643,C(C=1C(=C(C=2C(=C(C(=NC2C1[H])[H])[H])[H])[H])[H])([H])([H])[H]
3325,30492,20207443,BrC1=C(C(F)=C(C(=C1[H])[H])C(=O)[H])[H]
3327,30505,10021676,C12=C(C(=C3C(=C1[H])C(=C(C(=C3[H])[H])[H])OC([H])([H])[H])[H])C(C2=O)=O
3328,30507,10016680,C(OC([H])([H])[H])(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
3331,30536,20208715,O(N(C(=O)C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]
3332,30542,20198933,O(C(C1(OC1([H])[H])[H])([H])[H])C([H])([H])[H]
3339,30582,10021970,C1(=C(C(=C(C(=C1[H])[H])N(C(C([H])([H])[H])([H])[H])C(C(O[H])([H])[H])([H])[H])[H])[H])C(=[N+](C([H])([H])[H])[O-])[H]
3344,30647,10021668,C1(=C(C(=C(C2=C1C(C(C(C2([H])[H])([H])[H])=C(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[H])=O)[H])[H])[H])[H]
3347,30672,10021652,C([H])#CC(C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])([H])[H]
3348,30678,20208024,O(C(C(C([H])([H])[H])([H])[H])(C(=O)C(C([H])([H])[H])([H])[H])[H])[H]
3350,30699,10016687,C(OC(C(OC(C(OC([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])([H])[H]
3353,30730,20097923,C(C=1C(=C(C(=C(C1C([H])([H])[H])[H])C(C([H])([H])[H])=O)[H])[H])([H])([H])[H]
3360,30793,20201346,O(C(=O)C(C([H])([H])[H])=C([H])[H])C(=C([H])[H])[H]
3362,30809,10021797,C=1(SC(=C(C1[H])[H])[H])C(=O)C2=C(C(=C(C(=C2[H])[H])OC([H])([H])[H])[H])[H]
3368,30917,20026283,C(Br)(C(C([H])([H])[H])(C(Cl)([H])[H])[H])([H])[H]
3369,30921,20207548,O(C1=C2C(C(=O)C=3C(C2=O)=C(C(=C(C3[H])[H])[H])[H])=C([N+]([O-])=O)C(=C1[H])[H])[H]
3374,30985,20208243,ClC(Cl)(F)C(Cl)([H])[H]
3376,30990,20199006,BrC(C([H])([H])[H])(C(Br)=O)[H]
3377,30998,20112707,O=[N+]([O-])C1=C(C=2C(C=3C(C2C(=C1[H])[H])=C(C(=C(C3[H])[H])[H])[H])([H])[H])[H]
3378,31003,10022339,C1(=C(C(=C(C(=C1Cl)[H])[H])[H])[H])C(C(OC([H])([H])[H])=O)([H])[H]
3379,31004,20167738,N1(C=2C(N=C(C1=O)[H])=C(C(=C(C2[H])[H])F)[H])[H]
3385,31062,20201329,BrC=1C(O[H])=C(C(=O)N(C2=C(C(=C(Br)C(=C2[H])[H])[H])[H])[H])C(=C(Br)C1[H])[H]
3387,31099,10022752,C(C(C(C([H])([H])[H])(C(Cl)(C(OC(C([H])([H])[H])([H])[H])=O)C(=O)OC(C([H])([H])[H])([H])[H])[H])([H])[H])([H])([H])[H]
3388,31105,20026276,C(Cl)(C([H])([H])[H])(C(Cl)(Cl)Cl)[H]
3393,31150,21068,C1(C#CC2=C(C(=C(S2)[N+]([O-])=O)[H])[H])=C(C(=C(S1)SC(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])[H])[H]
3394,31151,10022217,C1(=C(C(=C(C2=C1OC(=C(C2=O)C=3C(=C(C(=C(C3[H])[H])OC([H])([H])[H])[H])[H])[H])[H])[N+](=O)[O-])O[H])C([H])([H])[H]
3395,31187,20112000,ClC(Cl)(Cl)C1=C(Cl)C(=C(Cl)C(=C1[H])[H])[H]
3396,31189,10024518,C(Br)(C(C([H])([H])[H])([H])[H])(C(Br)([H])[H])[H]
3397,31193,10021809,C1(=C(C(=C(C(=C1OC(=O)C([H])([H])[H])[H])Br)OC(=O)C([H])([H])[H])[H])Br
3400,31206,20200096,BrC(C(Cl)=O)([H])[H]
3401,31211,40097828,C1(=C(C(=C(C(=C1[H])[H])[H])C(C([H])([H])[H])(C([H])([H])[H])[H])N2C(N(C(=C2[H])[H])C3=C(C(=C(C(=C3C(C([H])([H])[H])(C([H])([H])[H])[H])[H])[H])[H])C(C([H])([H])[H])(C([H])([H])[H])[H])=C(C#N)[H])C(C([H])([H])[H])(C([H])([H])[H])[H]
3410,31256,20111948,BrC(C(C(=C([H])[H])[H])([H])[H])([H])[H]
3412,31287,20200759,O(C(C(O[H])=O)([H])[H])C1(C(C(C([H])([H])[H])(C([H])([H])[H])[H])(C(C(C(C([H])([H])[H])(C1([H])[H])[H])([H])[H])([H])[H])[H])[H]
3413,31290,20097941,C1(=C(C=2C(C(C(C3(C(C(C(=C1[H])C23)([H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H])[H])[H]
3415,31302,20207571,ClC(C(C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])(C(Cl)([H])[H])[H]
3420,31353,20209762,BrC1=C(N=C=O)C(=C(C(=C1[H])[H])[H])[H]
3424,31365,20200626,ClC(Cl)(C(Cl)(C(Cl)([H])[H])[H])[H]
3427,31377,10022132,C1(N=C(C2(N1C2(C3=C(C(=C(C(=C3[H])[H])[N+](=O)[O-])[H])[H])[H])[H])C4=C(C5=C(C(=C4[H])[H])C(=C(C(=C5[H])[H])[H])[H])[H])(C([H])([H])[H])C([H])([H])[H]
3436,31442,20207367,S(OC(C(F)(F)F)([H])[H])(=O)(=O)C([H])([H])[H]
3437,31447,30095878,C1(=C(C(=C(C(=C1Cl)O[H])Cl)[H])[N+]([O-])=O)[H]
3441,31477,10011075,C(Br)(C(C(C([H])([H])[H])(Br)[H])([H])[H])([H])[H]
3442,31481,10021777,C(C#CC(=O)OC(C([H])([H])[H])([H])[H])([H])([H])[H]
3443,31489,30080726,C=1(C(=C(C(=C(C1[H])[H])OC2(C(C(C(C(O2)(C(O[H])([H])[H])[H])(O[H])[H])(O[H])[H])(OC3(C(C(C(O3)([H])[H])(O[H])C(OC(C(C(C([H])([H])[H])([H])[H])(C([H])([H])[H])[H])=O)([H])[H])(O[H])[H])[H])[H])[H])[H])[H])C(O[H])([H])[H]
3446,31500,20099225,C1(OC2(C(=C1[H])[H])OC(C(C2([H])[H])([H])[H])(OC([H])([H])[H])[H])=C(C#CC#CC([H])([H])[H])[H]
3447,31522,20207935,O=C(C=1C=2C(N=C(C1[H])[H])=C(C(=C(C2[H])[H])[H])[H])[H]
3448,31528,20198941,O(C(=O)C(=C([H])[H])[H])C(=C([H])[H])[H]
3451,31538,10021888,C1(=C(C(=C(C(=C1C2=NC(C(O2)([H])[H])(C([H])([H])[H])C([H])([H])[H])Cl)[H])[H])[H])[H]
3452,31541,10022089,C1(=C(C(=C(C2=C1OC(=C(C2=O)C3=C(C(=C(C(=C3[H])[N+](=O)[O-])O[H])[H])[H])[H])[H])[H])O[H])[H]
3455,31549,10021894,C1(=C(C(=C(C(=C1[H])[H])C(=C(C2=C(C(=C(C(=C2[H])[H])C(=C(C3=C(C(=C(C(=C3[H])[H])[H])[H])[H])C#N)[H])[H])[H])[H])C#N)[H])[H])[H]
3457,31553,60004200,C(C1(C([H])([H])[H])C(C(C(C2(C1(C(C(=C(C([H])([H])[H])C2(C(C(=C(C([H])([H])[H])C(=C([H])[H])[H])[H])([H])[H])[H])[H])([H])[H])[H])C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])([H])[H]
3460,31603,20207963,O(C=1C([N+]([O-])=O)=C(C(=C(C1[H])[H])[H])[H])C(C([H])([H])[H])([H])[H]
3463,31629,10021628,C(OC1=C(C(=C(C(=C1OC([H])([H])[H])[H])C(C([H])([H])[H])(C=2C(=C(C(OC([H])([H])[H])=C(OC([H])([H])[H])C2[H])[H])[H])[H])[H])[H])([H])([H])[H]
3469,31680,20336,C1(=C(C(=C(S1)[N+](=O)[O-])[H])[H])C(=C(C=2SC(=C(C2[H])[H])[H])N3C(C(C(C(C3([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H]
3471,31706,10022059,C1(=C(C(=C(C(=C1C(=O)C(=C(C2=C(C(=C(C(=C2[H])OC([H])([H])[H])OC([H])([H])[H])OC([H])([H])[H])[H])[H])[H])[H])C(=O)C([H])([H])[H])[H])C(=O)C([H])([H])[H])[H]
3474,31731,20036226,C=1(C(=C(C(=C(C1[H])[H])[H])[H])[H])F
3476,31767,10022755,C(C1=C(C(=C(C([H])([H])[H])C(=C1[H])[H])C2=NN=C(C(=C(C3=NN=C(C=4C(=C(C([H])([H])[H])C(=C(C4C([H])([H])[H])[H])[H])[H])O3)[H])[H])O2)[H])([H])([H])[H]
3478,31775,20207576,BrC1=C(C(Cl)=C(C(=C1[H])[H])C(O[H])=O)[H]
3487,31855,20207524,FC=1C(=C([N+]([O-])=O)C(=C(C1F)[H])[H])[H]
3490,31871,10016946,C(C(N(C([H])([H])[H])C([H])([H])[H])([H])[H])(N(C([H])([H])[H])C([H])([H])[H])([H])[H]
3493,31884,20200083,O(C(=O)C(N(C(=O)C(N(C(=O)C(N([H])[H])(C(C(C([H])([H])[H])(C([H])([H])[H])[H])([H])[H])[H])[H])([H])[H])[H])([H])[H])[H]
3495,31899,20209312,O1C(C(C(C([H])([H])[H])([H])[H])([H])[H])=C(C(=C1[H])[H])[H]
3496,31913,40094252,C1(=C(C(=C(C(=C1C(OC([H])([H])[H])=O)[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])OC([H])([H])[H]
3498,31959,20208147,BrC=1C(=C(N=C=S)C(=C(C1[H])[H])[H])[H]
3499,31962,40132832,IC1=C(C(=C(C(=C1[H])[H])OC([H])([H])[H])[H])C(O[H])([H])[H]
3501,31973,20209287,ClC1=C(C(=C(C(=C1Cl)[H])[H])[H])C(=O)[H]
3503,31999,20207945,IC(C(C([H])([H])[H])([H])[H])(C([H])([H])[H])[H]
3510,32071,20142617,C=1(C(=C(C(=C(C1O[H])[H])[H])S(=O)(=O)N([H])[H])[H])[H]
3511,32074,20041083,C1(=C(C(=C(C(=C1N([H])[H])Cl)[H])Cl)[H])Cl
3513,32090,10022124,C=1(SC(=C(C1[H])[H])Br)C(C(OC(=O)C([H])([H])[H])([H])[H])([H])[H]
3516,32132,20208438,ClC(C#CC(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
3518,32142,20112723,O1C(C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])(C1([H])[H])[H]
3524,32216,10014333,C(=C(Cl)Cl)([H])[H]
3531,32281,20208252,ClC1=C(C(=C(C(Cl)=C1Cl)[H])[H])C(=O)C([H])([H])[H]
3535,32311,40056505,C1(=C(C(=C(C(=C1Br)C(C2=C(C(=C(C(=C2OC([H])([H])[H])Cl)C([H])([H])[H])Cl)OC([H])([H])[H])=O)Br)OC([H])([H])[H])[H])OC([H])([H])[H]
3536,32315,10022042,C=1(C(=NC(=C(C1[H])[H])C2=NC(=C(C(=C2[H])[H])[H])[H])O[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[H]
3537,32317,10014120,C=1(C(=C(C(=C(C1[H])[H])N([H])[H])[H])[H])C#CC=2C(=C(C(=C(C2[H])[H])[N+]([O-])=O)[H])[H]
3541,32339,10020438,C1(=C(C(=C(C(=C1C(C#N)([H])[H])Br)[H])[H])OC([H])([H])[H])[H]
3544,32352,10011074,C(C(Cl)(Cl)[H])([H])([H])[H]
3547,32365,10021614,C(=O)(C1=C(Br)C2=C(C(C(C1([H])[H])([H])[H])([H])[H])C(=C(C(=C2[H])[H])[H])[H])[H]
3550,32380,20208600,O(C=1C(=C2C(N=C(C(=C2[H])[H])[H])=C([N+]([O-])=O)C1[H])[H])C([H])([H])[H]
3556,32451,20209336,O(C([H])([H])[H])C(=O)C#CC([H])([H])[H]
3557,32456,20209513,BrC(C(C(C(C(=C([H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
3560,32469,10022765,C(C(OC1=C(C(=C(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(=C1[H])[H])[H])[H])([H])[H])([H])([H])[H]
3563,32506,20096465,C1(=C(C(=C(C(=C1Cl)[H])C2=C(C(=C(C(=C2Cl)[H])Cl)Cl)[H])Cl)[H])[H]
3565,32527,20208263,O(C1(C(C(C(C(C1([H])[H])(C([H])([H])[H])[H])([H])[H])(C([H])([H])[H])C([H])([H])[H])([H])[H])[H])C(=O)C([H])([H])[H]
3568,32551,20040,C=1(C(=C(C(=C(C1Cl)C#N)Cl)[H])[H])[H]
3569,32567,10021726,C1(=[N+](C(=C(C(N1C([H])([H])[H])=O)C([H])([H])[H])[O-])C2=C(C(=C(C(=C2[H])[H])[H])[H])[H])SC(C([H])([H])[H])([H])[H]
3570,32574,20111968,BrC1=C(Cl)C(=C(C(Cl)=C1[H])[H])[H]
3571,32597,20003,C1(OC(C2(C3(C1(C(C(C(C3([H])[H])(OC2=O)C([H])([H])[H])([H])[H])([H])[H])[H])[H])[H])=O)(C([H])([H])[H])C([H])([H])[H]
3574,32629,10027566,C12(C(C(C(C(C1(C([H])([H])[H])C([H])([H])[H])(C(C(=C(C(C(C(=C(C(C2([H])[H])([H])[H])C([H])([H])[H])[H])([H])[H])([H])[H])C([H])([H])[H])[H])([H])[H])[H])([H])[H])([H])[H])=C([H])[H])[H]
3578,32661,20200582,O=C(C1=C(C=2C=3C(C(=C(C2C(=C1[H])[H])[H])[H])=C(C(=C(C3[H])[H])[H])[H])[H])C([H])([H])[H]
3586,32769,20209698,ClC(C(=O)C([H])([H])[H])(C(OC([H])([H])[H])=O)[H]
3587,32771,20209827,O=C(N(N([H])[H])[H])[H]
3588,32776,20208792,O(C(=O)C(C(=O)C(C([H])([H])[H])([H])[H])([H])[H])C([H])([H])[H]
3590,32784,10022725,C(C(OC(=O)C1=C(C(OC(C(C([H])([H])[H])([H])[H])([H])[H])=C(OC(C(C([H])([H])[H])([H])[H])([H])[H])C(OC(C(C([H])([H])[H])([H])[H])([H])[H])=C1[H])[H])([H])[H])([H])([H])[H]
3595,32826,20200712,O(C(C(C(C(C(C([H])([H])[H])(C([H])([H])[H])[H])([H])[H])([H])[H])(C(C([H])([H])[H])(C([H])([H])[H])[H])[H])([H])[H])C(=O)C([H])([H])[H]
3599,32859,20208664,O=C(C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])C(C(C(C(OC(C([H])([H])[H])([H])[H])=O)([H])[H])([H])[H])([H])[H]
3600,32864,10022049,C=1(C(=[N+](C(=C(C1[H])[H])C=2N=C(C(=C(C2[H])[H])[H])[H])[O-])[H])[H]
3603,32904,20219841,C1(N(C(C1(N(C(C([H])([H])[H])(C([H])([H])[H])[H])C(C([H])([H])[H])(C([H])([H])[H])[H])[H])=O)C(C([H])([H])[H])(C([H])([H])[H])[H])(C([H])([H])[H])C([H])([H])[H]
3604,32925,20208332,ClS(=O)(=O)C1=C(C([N+]([O-])=O)=C(Cl)C(=C1[H])[H])[H]
3606,32939,20097569,C1(=C(C(=C2C(=C1[H])C(=C(C=3C(=C(C(=NC32)[H])[H])[H])[H])[H])[H])[H])[H]
3607,32952,20143566,C=1(C(=C(C(=C(C1[H])C(=O)OC([H])([H])[H])OC(=O)C([H])([H])[H])[H])[H])[H]
3609,32961,20208413,IC(C(C(C([H])([H])[H])([H])[H])(C([H])([H])[H])[H])([H])[H]
3610,32962,10021679,C1(=C(C(=C(C(=C1[H])[H])C([H])([H])[H])OC(C(C([H])([H])[H])([H])[H])([H])[H])[H])C([H])([H])[H]
3613,32984,20097568,C1(=C(C(=C2C(=C1[H])C(=C(C3=C2C(=C(C(=N3)[H])[H])[H])[H])[H])[H])[H])[H]
3615,32994,20096529,C1(=C(C(=C2C(=C1[H])C(=C(C(=N2)[H])Br)[H])[H])[H])[H]
3617,33033,20208313,S([O-])(=O)C([H])([H])[H]
3618,33041,10021831,C1(=C(C(=C(C2=C1OC(C(OC(C(OC(C(OC(C(O2)([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])C(=C(C3=C(C(=C(C(=C3[H])[H])C(=C(C4=C5C(=C(C(=C4[H])[H])[H])OC(C(OC(C(OC(C(OC(C(O5)([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])[H])[H])[H])[H])[H])[H])[H]
3622,33069,10021776,C1(=C(C(=C(C(=C1[H])F)C#N)[H])[H])OC([H])([H])[H]
3624,33076,20097211,C1(=C(C(=C(C(=C1[N+]([O-])=O)[H])Cl)O[H])[H])[H]
3626,33086,20200086,ClC(OC(C(C([H])([H])[H])([H])[H])([H])[H])=O
3638,33193,20031262,C=1(C(=C(C(=C(C1OC([H])([H])[H])[H])N([H])[H])OC([H])([H])[H])[H])[H]
3642,33239,20208098,[O-][N+](=O)C=1N(N=C(N1)[H])[H]
3646,33285,20000620,C(OC(=C(C([H])([H])[H])[H])[H])(OC([H])([H])[H])(OC([H])([H])[H])OC([H])([H])[H]
3652,33329,20209325,S=C=NC=1C(=C(C(=C(C1[H])[H])[H])C([H])([H])[H])[H]
3654,33357,10021633,C(#N)C(N1C=2C(=C(C(=C(C2C=3C1=C(C(=C(C3[H])[H])[H])[H])[H])[H])[H])[H])([H])[H]
3656,33373,20209729,ClC1=C([N+]([O-])=O)C(=C(C(=C1[H])[H])C(=O)C([H])([H])[H])[H]
3657,33382,20207904,ClC=1C(=C(OC([H])([H])[H])C(=C(C1[H])[H])[H])C([H])([H])[H]
3658,33391,20209817,FC=1C([N+]([O-])=O)=C(C(F)=C(F)C1[H])[H]
3661,33403,10022712,O=C1C(=O)C2=C1C(C=3C(C(C(C(C(C3C2([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
3664,33446,20096496,C(C(C(C(C([H])([H])[H])(C(C([H])([H])[H])(C([H])([H])[H])[H])[H])([H])[H])([H])[H])([H])([H])[H]
3665,33459,20208558,ClC(F)(F)C(OC(C([H])([H])[H])([H])[H])=O
3669,33500,20207547,ClC1=C(O[H])C(Cl)=C(C(F)=C1[H])[H]
3682,33629,20206217,BrC(Br)(Br)C1=NC=2C(C(=C1[H])[H])=C(C(=C(C2[H])[H])[H])[H]
3692,33698,20209298,O(C1=C([N+]([O-])=O)C(=C([N+]([O-])=O)C(=C1[H])[H])[H])C(=O)C([H])([H])[H]
3693,33700,10022780,C(OC1=C(C2=C(C(=C1OC([H])([H])[H])[H])C=3C(C(C(C(C3C=4C(C(C42)=O)([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])([H])[H]
3696,33721,20096441,C(C(C(C([H])([H])[H])([H])[H])([H])[H])(C(C(C([H])([H])[H])([H])[H])([H])[H])(C(C([H])([H])[H])([H])[H])[H]
3699,33745,20209807,C1(=C(C(=C(C(=C1[H])[H])[H])C#C[H])[H])C([H])([H])[H]
3703,33812,20208623,ClC1(OC(OC1([H])[H])=O)[H]
3705,33839,40102318,C1(C(C(N(C1=O)[H])(C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[H])([H])[H])([H])[H]
3707,33848,20142622,C1(=C(C(=C(C=2N=C([Se]C12)C([H])([H])[H])[H])OC([H])([H])[H])[H])[H]
3710,33904,20208149,ClC1=C(C(=C(C(O[H])=C1[H])[H])[H])C(O[H])=O
3713,33921,10021731,C1(=C(C(=C2C(C(=C1C([H])([H])[H])[H])=C(C(=C2[H])[H])[H])[H])[H])[H]
3715,33934,20206261,BrC1=C(C(F)=C(Cl)C(=C1[H])[H])[H]
3716,33967,10021865,C1(=C(C(=C(C(=C1[H])[H])S(OC2=C(C(=C(C(=C2F)F)F)F)F)(=O)=O)[H])[H])C([H])([H])[H]
3717,33992,10022419,C=1(C(=C(C(=C(C1OC(C(C([H])([H])[H])([H])[H])([H])[H])[H])C(=C(C=2C(=C(C(=C(C2[H])[H])C(=O)[H])[H])[H])[H])[H])[H])OC(C(C([H])([H])[H])([H])[H])([H])[H])OC(C(C([H])([H])[H])([H])[H])([H])[H]
3718,34007,10254,C=1(C(=C(C(=C2C1C(C3=C(O2)C(=C(C(=C3[H])[H])[H])[H])([H])[H])[H])[H])[H])[H]
3720,34032,10022009,C1(C(C(C(C(C2=C(C1([H])[H])[Se]C3=C([Se]2)C(C(C(C(C(C3([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
3723,34050,20198945,ClC=1C(=C(C(=C(C1[H])[H])Cl)[H])C2=C(C(=C(C(=C2Cl)[H])[H])[H])[H]
3724,34059,20096493,C(C(C(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])([H])[H])(C(=C([H])[H])[H])[H])([H])([H])[H]
3725,34063,30081086,C1(C(C2(C3(C(C(C(C(C3(C1(C([H])([H])[H])[H])C([H])([H])[H])(C(C([H])([H])[H])=O)[H])(O[H])[H])([H])[H])([H])[H])O2)[H])([H])[H])([H])[H]
3730,34158,20208301,[C-]1(C=2C(C(C(C(C2[H])([H])[H])([H])[H])([H])[H])([H])[H])C(=C(C(=C1[H])[H])[H])[H]
3732,34186,20209326,FC(F)(F)C1=C(C(OC=2C(=C(C(=C(C2[H])[H])[H])C(=O)[H])[H])=C(C(=C1[H])[H])[H])[H]
3735,34207,20207891,S([O-])(=O)(=O)C(S([O-])(=O)=O)([H])[H]
3736,34230,10022094,C1(=C(C(=C(C(=C1[H])OC(C(C(C([H])([H])[H])([H])[H])(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])C(=O)[H])[H])[H])C(Br)([H])[H]
3737,34236,20208096,BrC=1C(=C(C(Cl)=NC1[H])[H])[H]
3741,34253,20208043,BrC(C(C(C(C(C#N)([H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
3743,34272,20200954,O(C(C(C([H])([H])[H])([H])[H])([H])[H])C(=O)C1=NC(=C(C(OC(C(C([H])([H])[H])([H])[H])([H])[H])=O)C(=C1[H])[H])[H]
3752,34369,20208754,ClC(Cl)(Cl)C(OP(Cl)(Cl)=O)([H])[H]
3754,34382,10021910,C1(=C(C2(C(C1(C(C2(OC(=O)C([H])([H])[H])[H])([H])[H])[H])([H])[H])[H])[H])[H]
3768,34534,30096244,C1(=C(C(=C(C(=C1I)O[H])I)[H])I)[H]
3769,34547,20200231,ClC(OC(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])=O
3771,34559,10021674,C1(=C(C(=C(C(=C1[H])[H])N2C(C(N(C(C2([H])[H])([H])[H])C(C(F)([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])[N+]([O-])=O
3773,34565,20200857,ClC(C(C(C(=O)C([H])([H])[H])([H])[H])([H])[H])([H])[H]
3774,34566,20208749,FC1=C([N+]([O-])=O)C(=C(C(F)=C1F)[H])[H]
3775,34569,20000161,C1(C(C(C(C(C(=C(C1([H])[H])Br)Br)([H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
3779,34612,20208629,FC(F)(C(F)(F)C(O[H])([H])[H])C(F)(F)C(O[H])([H])[H]
3780,34615,20209197,ClC1=C(C=2N=C(C(=C(C2C(=C1[H])[H])[H])[H])C([H])([H])[H])[H]
3783,34632,20020607,C(C1=C(C(=C(C(=C1[H])[H])[H])[H])[H])(N(C=2C(=C(C(=C(C2[H])[H])[H])[H])[H])[H])(C#N)C(C(C(=O)C([H])([H])[H])([H])[H])([H])[H]
3784,34633,20208454,ClC(=O)C=1C(F)=C(C(F)=C(F)C1[H])[H]
3790,34697,20208179,FC1=C(C(=C(F)C(=C1[H])[H])[H])C(=O)C([H])([H])[H]
3793,34731,20209802,FC1=C(C(C#N)([H])[H])C(=C(C(=C1F)[H])[H])[H]
3795,34761,20200782,FC(F)(F)C(OC(=O)C(=C([H])[H])[H])([H])[H]
3796,34783,20207409,O(C(=O)C(C=1C(=C(C(=C(C1[H])[H])[H])[H])C([H])([H])[H])([H])[H])C(C([H])([H])[H])([H])[H]
3801,34816,10021615,C(C(C(C=1C(=C(OC([H])([H])[H])C(C(C(C([H])([H])[H])([H])[H])([H])[H])=C(C1OC([H])([H])[H])[H])[H])([H])[H])([H])[H])([H])([H])[H]
3803,34823,20208195,[O-][N+](=O)C=1N(C(=NC1[H])C([H])([H])[H])[H]
3806,34836,20209767,ClC(Cl)(C(Cl)(F)F)[H]
3807,34842,20096865,C(C=1C(=C(C2=C(C3=C(C(=C(C(=C3C(=C2C1[H])[H])[H])[H])[H])[H])[H])[H])[H])([H])([H])[H]
3809,34848,20207480,O1C(C(C([H])([H])[H])([H])[H])(C(OC1=O)([H])[H])[H]
3812,34875,20208795,FC(F)(C(F)(F)F)C(OC(C([H])([H])[H])([H])[H])=O
3815,34905,20139,C=1(C(=C(C(=C(C1[H])[H])C#CC=2C(=C(C(=C(C2[H])[H])C#C[H])[H])[H])[H])[H])OC([H])([H])[H]
3820,34951,10026488,C1(C(C(C2(C(C1([H])[H])(C3(C(C(C2([H])[H])([H])[H])(C4(C(C(C3([H])[H])([H])[H])(C5(C(C(C4([H])[H])([H])[H])(C(C(C5(C(=C([H])[H])C([H])([H])[H])[H])([H])[H])([H])[H])C([H])([H])[H])[H])[H])C([H])([H])[H])C([H])([H])[H])[H])C([H])([H])[H])[H])(C([H])([H])[H])C([H])([H])[H])(O[H])[H])([H])[H]
3823,34997,20199003,N1(C(=C([H])[H])[H])C(=NC(=C1[H])[H])[H]
3833,35141,20206193,C(=C(C(C([H])([H])[H])=C([H])[H])[H])(C([H])([H])[H])C([H])([H])[H]
3837,35182,20208870,S1C2=NC3=C(N=C2SC1=O)C(=C(C(=C3[H])C([H])([H])[H])[H])[H]
3841,35274,20176276,N1(C(=C(C(=C1[H])[H])[H])C(=C(C(C(O[H])([H])[H])([H])[H])C(O[H])([H])[H])[H])C([H])([H])[H]
3845,35302,11681,C(SC(Cl)([H])[H])([H])([H])[H]
3847,35306,20207879,BrC(C(=C(C(OC([H])([H])[H])=O)[H])[H])([H])[H]
3848,35309,20209024,BrC(F)(F)C(Br)(F)[H]
3851,35328,10022007,C12=C(C(=C(C(=C1[H])[H])[H])[H])S(N(C3=C2C(=C(C(=C3[H])[H])[H])[H])C([H])([H])[H])(=O)=O
3852,35333,20210116,O=C(C=1N=C(C(=C(C1[H])[H])[H])C([H])([H])[H])[H]
3855,35350,10022292,C1(=C(C(=C(C(=C1[H])OC([H])([H])[H])C(=C(C2=C(C(=C(C(=C2[H])[H])C(=O)[H])[H])[H])[H])[H])[H])OC([H])([H])[H])C(=C(C=3C(=C(C(=C(C3[H])[H])C(=O)[H])[H])[H])[H])[H]
