,Unnamed: 0.1,Unnamed: 0,id,SMILES_x,SMILES_y,smiles
13846,15404,15404,36018,[H]OC1([H])C([H])=C([H])C([H])([H])C([H])(C([H])(O[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])OC(=O)C([H])([H])C([H])([H])C1([H])O[H],,[H]OC1([H])C([H])=C([H])C([H])([H])C([H])(C([H])(O[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])OC(=O)C([H])([H])C([H])([H])C1([H])O[H]
13847,15405,15405,36019,[H]C1=C(C([H])([H])[H])C(=O)C(Cl)(C([H])([H])[H])C([H])(Cl)C1=NOC(=O)c1c([H])c([H])c([N+](=O)[O-])c([H])c1[H],,[H]C1=C(C([H])([H])[H])C(=O)C(Cl)(C([H])([H])[H])C([H])(Cl)C1=NOC(=O)c1c([H])c([H])c([N+](=O)[O-])c([H])c1[H]
13848,15406,15406,36020,[H]Oc1c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2c([H])c(C#N)c(C#N)c([H])c12,,[H]Oc1c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2c([H])c(C#N)c(C#N)c([H])c12
13849,15407,15407,36021,[H]C(=O)c1c([H])c([H])c2c(c1[H])c1c([H])c(C([H])=O)c([H])c([H])c1n2C([H])([H])C([H])([H])[H],,[H]C(=O)c1c([H])c([H])c2c(c1[H])c1c([H])c(C([H])=O)c([H])c([H])c1n2C([H])([H])C([H])([H])[H]
13850,15408,15408,36022,[H]Oc1c([H])c([H])c(C([H])=C2OC(C([H])([H])[H])=C([H])C2=O)c([H])c1O[H],,[H]Oc1c([H])c([H])c(C([H])=C2OC(C([H])([H])[H])=C([H])C2=O)c([H])c1O[H]
13851,15409,15409,36023,[H]OC1([H])C2(OC3([H])C([H])(OC([H])([H])C([H])([H])C3([H])[H])C([H])=C2[H])OC2([H])C([H])([H])C([H])([H])C([H])([H])OC2([H])C1([H])[H],,[H]OC1([H])C2(OC3([H])C([H])(OC([H])([H])C([H])([H])C3([H])[H])C([H])=C2[H])OC2([H])C([H])([H])C([H])([H])C([H])([H])OC2([H])C1([H])[H]
13852,15410,15410,36026,[H]c1c([H])c(C2=NN([H])C([H])([H])N=N2)c([H])c([H])c1OC([H])([H])[H],,[H]c1c([H])c(C2=NN([H])C([H])([H])N=N2)c([H])c([H])c1OC([H])([H])[H]
13853,15411,15411,36027,[H]Oc1c([H])oc(C([H])([H])O[H])c([H])c1=O,,[H]Oc1c([H])oc(C([H])([H])O[H])c([H])c1=O
13854,15412,15412,36028,[H]OC1([H])C([H])([H])C2([H])OC([H])([H])C([H])([H])C([H])([H])C2([H])OC1([H])C([H])([H])C(=O)OC([H])([H])C([H])([H])[H],,[H]OC1([H])C([H])([H])C2([H])OC([H])([H])C([H])([H])C([H])([H])C2([H])OC1([H])C([H])([H])C(=O)OC([H])([H])C([H])([H])[H]
13855,15413,15413,36030,[H]c1c([H])c([H])c2c(c1[H])n([H])c1nc(=O)n(C([H])([H])[H])c(=O)n21,,[H]c1c([H])c([H])c2c(c1[H])n([H])c1nc(=O)n(C([H])([H])[H])c(=O)n21
13856,15414,15414,36031,[H]C([H])([H])C1=NC([H])(P(=O)(OC([H])([H])C([H])([H])[H])OC([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H],,[H]C([H])([H])C1=NC([H])(P(=O)(OC([H])([H])C([H])([H])[H])OC([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H]
13857,15415,15415,36033,[H]OC1=C(N([H])[H])C(=O)c2c(O[H])c(O[H])c(C([H])([H])C([H])([H])[H])c(O[H])c2C1=O,,[H]OC1=C(N([H])[H])C(=O)c2c(O[H])c(O[H])c(C([H])([H])C([H])([H])[H])c(O[H])c2C1=O
13858,15416,15416,36034,[H]c1nc(-c2nc([H])c(C#N)c([H])c2[H])c([H])c([H])c1[H],,[H]c1nc(-c2nc([H])c(C#N)c([H])c2[H])c([H])c([H])c1[H]
13859,15417,15417,36036,[H]OC([H])([H])C1(C([H])([H])[H])OC1([H])C([H])([H])C([H])([H])C(OC1([H])OC([H])([H])C([H])([H])C([H])([H])C1([H])[H])(C([H])([H])[H])C([H])([H])[H],,[H]OC([H])([H])C1(C([H])([H])[H])OC1([H])C([H])([H])C([H])([H])C(OC1([H])OC([H])([H])C([H])([H])C([H])([H])C1([H])[H])(C([H])([H])[H])C([H])([H])[H]
13860,15418,15418,36037,[H]Oc1c(F)c(F)c(F)c(F)c1F,,[H]Oc1c(F)c(F)c(F)c(F)c1F
13861,15419,15419,36038,[H]Oc1c([H])c(C([H])([H])[H])c2c(c1C([H])([H])[H])c1c([H])c(OC([H])([H])[H])c([H])c([H])c1n2[H],,[H]Oc1c([H])c(C([H])([H])[H])c2c(c1C([H])([H])[H])c1c([H])c(OC([H])([H])[H])c([H])c([H])c1n2[H]
13862,15420,15420,36039,[H]c1c([H])c([H])c(C2([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c1[H],,[H]c1c([H])c([H])c(C2([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c1[H]
13863,15421,15421,36040,[H]Oc1c(C(=O)C#Cc2c([H])c([H])c([H])c([H])c2[H])c(C([H])([H])[H])nn1C([H])([H])[H],,[H]Oc1c(C(=O)C#Cc2c([H])c([H])c([H])c([H])c2[H])c(C([H])([H])[H])nn1C([H])([H])[H]
13864,15422,15422,36042,[H]Oc1c(SC([H])([H])[H])c([H])nn(C([H])([H])[H])c1=O,,[H]Oc1c(SC([H])([H])[H])c([H])nn(C([H])([H])[H])c1=O
13865,15423,15423,36043,[H]c1c([H])c(C(=O)N([H])[H])c([H])c([H])c1C#N,,[H]c1c([H])c(C(=O)N([H])[H])c([H])c([H])c1C#N
13866,15424,15424,36045,[H]OC1([H])C([H])([H])C([H])=C([H])C([H])([H])C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)OC1([H])C([H])([H])C([H])([H])[H],,[H]OC1([H])C([H])([H])C([H])=C([H])C([H])([H])C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)OC1([H])C([H])([H])C([H])([H])[H]
13867,15425,15425,36046,[H]C(C(=O)OC([H])([H])[H])=C(Sc1nc([H])c([H])c([H])c1[H])C([H])([H])[H],,[H]C(C(=O)OC([H])([H])[H])=C(Sc1nc([H])c([H])c([H])c1[H])C([H])([H])[H]
13868,15426,15426,36048,[H]c1nc2oc(C([H])([H])[H])nc2c([H])c1[H],,[H]c1nc2oc(C([H])([H])[H])nc2c([H])c1[H]
13869,15428,15428,36052,[H]OC([H])(c1nc([H])c(OC([H])([H])[H])nc1Cl)C([H])([H])[H],,[H]OC([H])(c1nc([H])c(OC([H])([H])[H])nc1Cl)C([H])([H])[H]
13870,15429,15429,36053,[H]C([H])([H])Oc1c(C#CC2(C([H])([H])[H])OC(C([H])([H])[H])(C([H])([H])[H])OC2([H])[H])c(C([H])([H])[H])c(OC([H])([H])[H])c(C([H])([H])[H])c1C([H])([H])[H],,[H]C([H])([H])Oc1c(C#CC2(C([H])([H])[H])OC(C([H])([H])[H])(C([H])([H])[H])OC2([H])[H])c(C([H])([H])[H])c(OC([H])([H])[H])c(C([H])([H])[H])c1C([H])([H])[H]
13871,15430,15430,36056,[H]c1nc([H])c2c(c1[H])C([H])(c1c([H])c([H])c([H])c([H])c1[H])OC2=O,,[H]c1nc([H])c2c(c1[H])C([H])(c1c([H])c([H])c([H])c([H])c1[H])OC2=O
13872,15431,15431,36059,[H]c1oc(-c2c([H])c(C(F)(F)F)nn2[H])c([H])c1[H],,[H]c1oc(-c2c([H])c(C(F)(F)F)nn2[H])c([H])c1[H]
13873,15432,15432,36060,[H]Oc1c2oc([H])c([H])c2c(OC([H])([H])[H])c2c([H])c([H])c(=O)oc12,,[H]Oc1c2oc([H])c([H])c2c(OC([H])([H])[H])c2c([H])c([H])c(=O)oc12
13874,15433,15433,36062,[H]OC([H])(C1=C([H])C(=O)C([H])=C(OC([H])([H])[H])C1=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],,[H]OC([H])(C1=C([H])C(=O)C([H])=C(OC([H])([H])[H])C1=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
13875,15434,15434,36063,[H]OC1([H])C([H])=C2c3c([H])c4c(c([H])c3C(=O)N([H])C2([H])C([H])(O[H])C1([H])O[H])OC([H])([H])O4,,[H]OC1([H])C([H])=C2c3c([H])c4c(c([H])c3C(=O)N([H])C2([H])C([H])(O[H])C1([H])O[H])OC([H])([H])O4
13876,15435,15435,36064,[H]c1nc(SC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([N+](=O)[O-])c([H])c1[H],,[H]c1nc(SC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([N+](=O)[O-])c([H])c1[H]
13877,15436,15436,36065,[H]C(=O)c1c([H])c([H])c2c([H])c([H])c(Cl)nc2c1[H],,[H]C(=O)c1c([H])c([H])c2c([H])c([H])c(Cl)nc2c1[H]
13878,15437,15437,36066,[H]C([H])=C([H])C([H])([H])C1(Cl)C(=O)C(Cl)=C(C([H])([H])[H])C1(OC([H])([H])[H])OC([H])([H])[H],,[H]C([H])=C([H])C([H])([H])C1(Cl)C(=O)C(Cl)=C(C([H])([H])[H])C1(OC([H])([H])[H])OC([H])([H])[H]
13879,15438,15438,36067,[H]Oc1c([H])c([H])c2c3c(c([H])c([H])c2c1[H])C([H])=C(OC([H])([H])[H])C(O[H])(C([H])([H])C(=O)C([H])([H])[H])C3=O,,[H]Oc1c([H])c([H])c2c3c(c([H])c([H])c2c1[H])C([H])=C(OC([H])([H])[H])C(O[H])(C([H])([H])C(=O)C([H])([H])[H])C3=O
13880,15439,15439,36068,[H]N(C(=O)N([H])C1(C([H])([H])C([H])([H])[H])C([H])([H])OC(C([H])([H])[H])(C([H])([H])[H])OC1([H])[H])C([H])([H])C([H])([H])Cl,,[H]N(C(=O)N([H])C1(C([H])([H])C([H])([H])[H])C([H])([H])OC(C([H])([H])[H])(C([H])([H])[H])OC1([H])[H])C([H])([H])C([H])([H])Cl
13881,15440,15440,36069,[H]Oc1c([H])c([H])c([N+](=O)[O-])c2nn(-c3c([H])c([H])c([H])c([H])c3[H])nc12,,[H]Oc1c([H])c([H])c([N+](=O)[O-])c2nn(-c3c([H])c([H])c([H])c([H])c3[H])nc12
13882,15441,15441,36070,[H]C1=C(OC([H])([H])C([H])=C([H])[H])C([H])(C([H])([H])[H])OC1=O,,[H]C1=C(OC([H])([H])C([H])=C([H])[H])C([H])(C([H])([H])[H])OC1=O
13883,15442,15442,36071,[H]C([H])([H])OC1=C(C([H])([H])[H])C(=O)C([H])([H])C([H])([H])C1([H])[H],,[H]C([H])([H])OC1=C(C([H])([H])[H])C(=O)C([H])([H])C([H])([H])C1([H])[H]
13884,15443,15443,36072,[H]c1nc(-c2nc(-c3nc([H])c(C([H])([H])[H])c([H])c3[H])c([H])c([H])c2[H])c([H])c([H])c1C([H])([H])[H],,[H]c1nc(-c2nc(-c3nc([H])c(C([H])([H])[H])c([H])c3[H])c([H])c([H])c2[H])c([H])c([H])c1C([H])([H])[H]
13885,15444,15444,36073,[H]c1c([H])c([H])c2nc3c(nc2c1[H])OC([H])([H])C([H])([H])SC([H])([H])C([H])([H])SC([H])([H])C([H])([H])O3,,[H]c1c([H])c([H])c2nc3c(nc2c1[H])OC([H])([H])C([H])([H])SC([H])([H])C([H])([H])SC([H])([H])C([H])([H])O3
13886,15445,15445,36074,[H]c1nc(Cl)c([H])[n+]([O-])c1[H],,[H]c1nc(Cl)c([H])[n+]([O-])c1[H]
13887,15446,15446,36075,[H]C1=C(OC(=O)C([H])([H])[H])C(=O)OC1([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],,[H]C1=C(OC(=O)C([H])([H])[H])C(=O)OC1([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]
13888,15447,15447,36076,[H]c1c([H])c(C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c([H])c1Cl,,[H]c1c([H])c(C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c([H])c1Cl
13889,15448,15448,36079,[H]c1c([H])c(C([H])([H])[H])c2c(c1[H])c(=O)n([H])c(=O)n2[H],,[H]c1c([H])c(C([H])([H])[H])c2c(c1[H])c(=O)n([H])c(=O)n2[H]
13890,15449,15449,36082,[H]C1([H])S(=O)C([H])(Cl)C([H])([H])C([H])([H])C1([H])[H],,[H]C1([H])S(=O)C([H])(Cl)C([H])([H])C([H])([H])C1([H])[H]
13891,15450,15450,36083,[H]C#CC1(OC(=O)C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],,[H]C#CC1(OC(=O)C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
13892,15451,15451,36084,[H]c1nc2c(c([H])c1C([H])([H])[H])C(=O)c1c(n(C([H])([H])[H])c([H])c([H])c1=O)C2=O,,[H]c1nc2c(c([H])c1C([H])([H])[H])C(=O)c1c(n(C([H])([H])[H])c([H])c([H])c1=O)C2=O
13893,15452,15452,36085,[H]c1c([H])c(C#N)c(C2([H])OC([H])([H])C([H])([H])O2)c(C#N)c1[H],,[H]c1c([H])c(C#N)c(C2([H])OC([H])([H])C([H])([H])O2)c(C#N)c1[H]
13894,15453,15453,36086,[H]c1c([H])c([H])c(N([H])c2c(C(=O)N([H])[H])nnn2[H])c(N([H])C(=O)OC([H])([H])C([H])([H])[H])c1[H],,[H]c1c([H])c([H])c(N([H])c2c(C(=O)N([H])[H])nnn2[H])c(N([H])C(=O)OC([H])([H])C([H])([H])[H])c1[H]
13895,15454,15454,36087,[H]c1nn2c([H])nnc2c([H])c1[H],,[H]c1nn2c([H])nnc2c([H])c1[H]
13896,15455,15455,36089,[H]Oc1c([H])c([H])c([H])c([H])c1C([H])=NN([H])C(=S)SC([H])([H])[H],,[H]Oc1c([H])c([H])c([H])c([H])c1C([H])=NN([H])C(=S)SC([H])([H])[H]
13897,15456,15456,36091,[H]c1c(C([H])([H])[H])c([H])c2c(F)c([H])n([H])c2c1[H],,[H]c1c(C([H])([H])[H])c([H])c2c(F)c([H])n([H])c2c1[H]
13898,15457,15457,36095,[H]c1c([H])c(C([H])([H])[H])c([H])c([H])c1S(=O)c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],,[H]c1c([H])c(C([H])([H])[H])c([H])c([H])c1S(=O)c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H]
13899,15458,15458,36096,[H]OC([H])(c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])C([H])([H])c1onc(-c2c([H])c([H])c([H])c([H])c2[H])c1[H],,[H]OC([H])(c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])C([H])([H])c1onc(-c2c([H])c([H])c([H])c([H])c2[H])c1[H]
13900,15459,15459,36097,[H]c1c(C([H])([H])C([H])([H])C([H])([H])c2c([H])c([H])c3nc([H])n([H])c(=O)c3c2[H])c([H])c2c(=O)n([H])c([H])nc2c1[H],,[H]c1c(C([H])([H])C([H])([H])C([H])([H])c2c([H])c([H])c3nc([H])n([H])c(=O)c3c2[H])c([H])c2c(=O)n([H])c([H])nc2c1[H]
13901,15460,15460,36098,[H]C(=C([H])C([H])(C#N)N1C([H])([H])C([H])([H])C([H])([H])C1([H])C([H])([H])OC([H])([H])[H])C([H])([H])[H],,[H]C(=C([H])C([H])(C#N)N1C([H])([H])C([H])([H])C([H])([H])C1([H])C([H])([H])OC([H])([H])[H])C([H])([H])[H]
13902,15461,15461,36100,[H]C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])Oc1nc(C([H])([H])[H])c(Cl)nc1C([H])([H])[H],,[H]C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])Oc1nc(C([H])([H])[H])c(Cl)nc1C([H])([H])[H]
13903,15462,15462,36101,[H]ON=C1C(=O)N([H])c2c([H])c([H])c([H])c([H])c2N([H])C1(O[H])C(F)(F)F,,[H]ON=C1C(=O)N([H])c2c([H])c([H])c([H])c([H])c2N([H])C1(O[H])C(F)(F)F
13904,15463,15463,36105,[H]C([H])=C([H])C([H])([H])OC([H])([H])n1c([H])c(C([H])([H])C([H])([H])[H])c(=O)n([H])c1=O,,[H]C([H])=C([H])C([H])([H])OC([H])([H])n1c([H])c(C([H])([H])C([H])([H])[H])c(=O)n([H])c1=O
13905,15464,15464,36106,[H]OC([H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C1([H])OC(C([H])([H])[H])=C(C([H])([H])[H])C(=O)C1([H])[H],,[H]OC([H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C1([H])OC(C([H])([H])[H])=C(C([H])([H])[H])C(=O)C1([H])[H]
13906,15465,15465,36109,[H]c1c([H])c(N([H])C([H])([H])C(F)(F)C(=O)OC([H])([H])C([H])([H])[H])c([H])c([H])c1OC([H])([H])[H],,[H]c1c([H])c(N([H])C([H])([H])C(F)(F)C(=O)OC([H])([H])C([H])([H])[H])c([H])c([H])c1OC([H])([H])[H]
13907,15466,15466,36110,[H]OC12ON=C(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C1([H])C(=O)c1c([H])c([H])c([H])c([H])c12,,[H]OC12ON=C(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C1([H])C(=O)c1c([H])c([H])c([H])c([H])c12
13908,15467,15467,36111,[H]C([H])=C(Cl)C([H])([H])[H],,[H]C([H])=C(Cl)C([H])([H])[H]
13909,15468,15468,36112,[H]C#CN1C(=O)OC([H])([H])C1([H])[H],,[H]C#CN1C(=O)OC([H])([H])C1([H])[H]
13910,15469,15469,36113,[H]N([H])C12C([H])([H])C([H])([H])C(F)(C([H])([H])C1([H])[H])C2([H])[H],,[H]N([H])C12C([H])([H])C([H])([H])C(F)(C([H])([H])C1([H])[H])C2([H])[H]
13911,15470,15470,36114,[H]c1c([H])c([H])c(-c2c(N([H])[H])c3c([H])c([H])c([H])c([H])c3n2[H])c([H])c1[H],,[H]c1c([H])c([H])c(-c2c(N([H])[H])c3c([H])c([H])c([H])c([H])c3n2[H])c([H])c1[H]
13912,15471,15471,36115,[H]C1=C([H])C2([H])C(=O)C([H])=C([H])C([H])(C1=O)C2([H])[H],,[H]C1=C([H])C2([H])C(=O)C([H])=C([H])C([H])(C1=O)C2([H])[H]
13913,15472,15472,36116,[H]C#CC([H])([H])C([H])([H])C1(C([H])=C([H])[H])OC([H])([H])C([H])([H])O1,,[H]C#CC([H])([H])C([H])([H])C1(C([H])=C([H])[H])OC([H])([H])C([H])([H])O1
13914,15473,15473,36117,[H]c1c(C(=O)C([H])([H])[H])sc(N([H])[H])c1[H],,[H]c1c(C(=O)C([H])([H])[H])sc(N([H])[H])c1[H]
13915,15474,15474,36118,[H]c1c([H])c(C([H])([H])n2c3c([H])c([H])c([H])c([H])c3c3c([H])c([H])c([H])c([H])c32)c([H])c([H])c1F,,[H]c1c([H])c(C([H])([H])n2c3c([H])c([H])c([H])c([H])c3c3c([H])c([H])c([H])c([H])c32)c([H])c([H])c1F
13916,15475,15475,36124,[H]OC([H])([H])C1([H])OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C1([H])[H],,[H]OC([H])([H])C1([H])OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C1([H])[H]
13917,15476,15476,36125,[H]c1nc2nc(-c3sc([H])c([H])c3[H])oc2c([H])c1[H],,[H]c1nc2nc(-c3sc([H])c([H])c3[H])oc2c([H])c1[H]
13918,15477,15477,36126,[H]OC1(C#CC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C(=O)C(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])=C([H])C(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])=C1[H],,[H]OC1(C#CC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C(=O)C(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])=C([H])C(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])=C1[H]
13919,15478,15478,36128,[H]c1c([H])c([H])c2c(c1[H])N([H])C(=O)C21SC(=O)N([H])C1([H])[H],,[H]c1c([H])c([H])c2c(c1[H])N([H])C(=O)C21SC(=O)N([H])C1([H])[H]
13920,15479,15479,36131,[H]N([H])c1sc(C([H])([H])[H])nc1C(=O)OC([H])([H])C([H])([H])[H],,[H]N([H])c1sc(C([H])([H])[H])nc1C(=O)OC([H])([H])C([H])([H])[H]
13921,15480,15480,36132,[H]c1nc([H])c(C2([H])N(C([H])([H])C([H])([H])F)C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],,[H]c1nc([H])c(C2([H])N(C([H])([H])C([H])([H])F)C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H]
13922,15481,15481,36133,[H]C(=C(C#N)C(=O)c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H],,[H]C(=C(C#N)C(=O)c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H]
13923,15482,15482,36134,[H]c1c([H])c(OC(=O)N([H])C([H])([H])[H])c([H])c([H])c1F,,[H]c1c([H])c(OC(=O)N([H])C([H])([H])[H])c([H])c([H])c1F
13924,15483,15483,36135,[H]C([H])([H])OC(=O)C12C([H])([H])C([H])([H])C(F)(C([H])([H])C1([H])[H])C2([H])[H],,[H]C([H])([H])OC(=O)C12C([H])([H])C([H])([H])C(F)(C([H])([H])C1([H])[H])C2([H])[H]
13925,15484,15484,36136,[H]N(C([H])([H])C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C([H])(C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H],,[H]N(C([H])([H])C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C([H])(C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H]
13926,15485,15485,36137,[H]OC(=O)C([H])([H])C1([H])C([H])(C(=O)O[H])N([H])C([H])([H])C1([H])C(=C([H])[H])C([H])([H])[H],,[H]OC(=O)C([H])([H])C1([H])C([H])(C(=O)O[H])N([H])C([H])([H])C1([H])C(=C([H])[H])C([H])([H])[H]
13927,15486,15486,36138,[H]c1c([H])c([H])c(-n2c(OC([H])([H])[H])nc3c([H])c([H])c([H])c([H])c3c2=O)c([H])c1[H],,[H]c1c([H])c([H])c(-n2c(OC([H])([H])[H])nc3c([H])c([H])c([H])c([H])c3c2=O)c([H])c1[H]
13928,15487,15487,36139,[H]C(=O)C(=C([H])N([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],,[H]C(=O)C(=C([H])N([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
13929,15488,15488,36140,[H]C1([H])SC2([H])N(C1=O)C([H])(C([H])(C([H])([H])[H])C([H])([H])[H])SC2(C([H])([H])[H])C([H])([H])[H],,[H]C1([H])SC2([H])N(C1=O)C([H])(C([H])(C([H])([H])[H])C([H])([H])[H])SC2(C([H])([H])[H])C([H])([H])[H]
13930,15489,15489,36141,[H]C([H])=C([H])N1C(=O)OC([H])([H])C1([H])[H],,[H]C([H])=C([H])N1C(=O)OC([H])([H])C1([H])[H]
13931,15490,15490,36142,[H]OC([H])([H])C1([H])SC([H])(n2c([H])c([H])c(=O)n([H])c2=O)C([H])([H])C1([H])O[H],,[H]OC([H])([H])C1([H])SC([H])(n2c([H])c([H])c(=O)n([H])c2=O)C([H])([H])C1([H])O[H]
13932,15491,15491,36143,[H]C([H])(Cl)C([H])(F)Cl,,[H]C([H])(Cl)C([H])(F)Cl
13933,15492,15492,36146,[H]C([H])([H])C(=O)N(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])N(C(=O)C([H])([H])[H])C([H])([H])[H],,[H]C([H])([H])C(=O)N(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])N(C(=O)C([H])([H])[H])C([H])([H])[H]
13934,15493,15493,36147,[H]c1sc2c(=O)oc(N(C([H])([H])[H])C([H])([H])[H])nc2c1[H],,[H]c1sc2c(=O)oc(N(C([H])([H])[H])C([H])([H])[H])nc2c1[H]
13935,15494,15494,36148,[H]C([H])([H])N1N(C([H])([H])[H])C([H])([H])N2N(C1([H])[H])C([H])([H])C([H])([H])C2([H])[H],,[H]C([H])([H])N1N(C([H])([H])[H])C([H])([H])N2N(C1([H])[H])C([H])([H])C([H])([H])C2([H])[H]
13936,15495,15495,36149,[H]c1c([H])c([H])c2c(c1[H])N([H])C(=O)C(=C(C#N)C(=O)OC([H])([H])[H])N2[H],,[H]c1c([H])c([H])c2c(c1[H])N([H])C(=O)C(=C(C#N)C(=O)OC([H])([H])[H])N2[H]
13937,15496,15496,36150,[H]c1nnc(N([H])c2nc([H])c([H])c([H])n2)nc1[H],,[H]c1nnc(N([H])c2nc([H])c([H])c([H])n2)nc1[H]
13938,15497,15497,36151,[H]OC([H])([H])c1oc([H])c(OC([H])([H])[H])c(=O)c1[H],,[H]OC([H])([H])c1oc([H])c(OC([H])([H])[H])c(=O)c1[H]
13939,15498,15498,36152,[H]c1c([N+](=O)[O-])c([H])c([N+](=O)[O-])c(Cl)c1[N+](=O)[O-],,[H]c1c([N+](=O)[O-])c([H])c([N+](=O)[O-])c(Cl)c1[N+](=O)[O-]
13940,15499,15499,36154,[H]C([H])([H])C([H])([H])OC1(C([H])([H])C([H])([H])C([H])([H])Cl)OC([H])([H])C([H])([H])O1,,[H]C([H])([H])C([H])([H])OC1(C([H])([H])C([H])([H])C([H])([H])Cl)OC([H])([H])C([H])([H])O1
13941,15500,15500,36157,[H]c1c(OC([H])([H])[H])c([H])c(C2([H])c3c(c4c([H])c([H])c([H])c([H])c4n3[H])C([H])([H])C([H])([H])N2[H])c([H])c1OC([H])([H])[H],,[H]c1c(OC([H])([H])[H])c([H])c(C2([H])c3c(c4c([H])c([H])c([H])c([H])c4n3[H])C([H])([H])C([H])([H])N2[H])c([H])c1OC([H])([H])[H]
13942,15501,15501,36161,[H]N(C([H])([H])C([H])([H])C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C1([H])[H],,[H]N(C([H])([H])C([H])([H])C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C1([H])[H]
13943,15502,15502,36162,[H]N([H])c1nc(=O)n(C(=O)C([H])([H])[H])s1,,[H]N([H])c1nc(=O)n(C(=O)C([H])([H])[H])s1
13944,15503,15503,36163,[H]On1c(C(=O)OC([H])([H])[H])c(C(=O)N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c2c([H])c([N+](=O)[O-])c([H])c([H])c21,,[H]On1c(C(=O)OC([H])([H])[H])c(C(=O)N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c2c([H])c([N+](=O)[O-])c([H])c([H])c21
13945,15504,15504,36165,[H]OC([H])([H])C1([H])SC([H])(n2c([H])c(F)c(=O)n([H])c2=O)C([H])([H])C1([H])O[H],,[H]OC([H])([H])C1([H])SC([H])(n2c([H])c(F)c(=O)n([H])c2=O)C([H])([H])C1([H])O[H]
