,file,smiles
2456,30085407,N12C(C(C(O[H])(C(C1(C3(C(N4C(C(C2([H])[H])(C3([H])[H])[H])(C(C(C(C4([H])[H])([H])[H])(O[H])[H])([H])[H])[H])([H])[H])[H])[H])([H])[H])[H])(O[H])[H])=O
2458,89522,C1(C(C2(N(C(C(C12[H])([H])[H])([H])[H])[H])[H])([H])[H])([H])[H]
2459,20227334,C=1(C(=C(N=C(C1C(=O)OC([H])([H])[H])F)[H])C=2C(=C(C(=C(C2[H])[H])Br)[H])[H])C(=O)OC([H])([H])[H]
2460,76444,C=1(C(=C(N(C(C1C(C2=C(C(=C(C(=C2[H])[H])[H])[H])[H])=O)=O)[H])C(C([H])([H])[H])(C([H])([H])[H])[H])[H])C([H])([H])[H]
2461,10025292,C1(C(C(C(O1)([H])[H])([H])[H])(O[H])[H])([H])[H]
2462,20123981,C1(=C(C(=C(C(=C1I)[H])[H])[H])Br)[H]
2463,20213191,C1(C(C(C(N1[H])=O)(Cl)Cl)(C([H])([H])[H])[H])([H])[H]
2464,20181038,C=1(N(C(C(=C(C1[H])[H])C([H])([H])[H])=N[N+](=O)[O-])[H])[H]
2465,30085423,N12C(C3(C(N(C([H])([H])[H])C(C(C1([H])[H])(C3([H])[H])[H])([H])[H])([H])[H])[H])(C(C(C(C2([H])[H])([H])[H])([H])[H])([H])[H])[H]
2467,20181674,C1(OC2=C(C1([H])[H])C3=NN=NN3C(C(C2([H])[H])([H])[H])([H])[H])(C(Br)([H])[H])[H]
2468,74272,C(SC(=C([H])[H])[H])(C([H])([H])[H])([H])[H]
2469,20047059,P(C(C(C([H])([H])[H])([H])[H])([H])[H])(C(C(C([H])([H])[H])([H])[H])([H])[H])C(C(C([H])([H])[H])([H])[H])([H])[H]
2470,20237333,C1(=NN(C(C1([H])[H])(O[H])C(F)(F)F)C(=O)C=2SC(=C(C2[H])[H])[H])C=3C(=C(C(=C(C3[H])[H])OC([H])([H])[H])[H])[H]
2471,20221665,C1(=C(C(=C(C2=C1C(=C(N2C([H])([H])[H])[H])C(O[H])(C(=O)OC(C([H])([H])[H])([H])[H])[H])[H])Cl)[H])[H]
2472,20191932,C1(=C(C(=C(C2=C1C3=C(N2[H])C(N(C(C3([H])[H])(C(=O)O[H])[H])[H])(C([H])([H])[H])[H])[H])[H])[H])[H]
2474,20061450,[H]OC(=O)C(C([H])([H])[H])(N1C(=O)C2=C(C1=O)C(=C(C(=C2[H])[H])[H])[H])[H]
2476,10023422,C1(=C(C(=C2C(=C1[H])C3=C(C4=C2C(=C(C(=C4[H])[H])[H])[H])OC(=C3[H])[H])[H])[H])[H]
2477,20221714,C1(C2(C(C3(C(C1(C(C(C2([H])[H])(C3([H])[H])[H])([H])[H])N4C(=C(C(=N4)[H])C(=O)OC(C([H])([H])[H])([H])[H])N([H])[H])([H])[H])[H])([H])[H])[H])([H])[H]
2479,20230100,C1(=C(C2(C(C(C(C1([H])[H])(C2([H])[H])[H])([H])[H])=O)[H])[H])[H]
2480,10008636,C1(C(C(C2=C1C(=C(C(=C2[H])[H])[H])[H])=O)([H])[H])=O
2481,89574,C1(SC(N(C1=O)[H])=C(C#N)[H])=C(C(=O)OC([H])([H])[H])[H]
2483,20025422,C1(OC(C(C1(C([H])([H])[H])[H])(C([H])([H])[H])[H])([H])[H])([H])[H]
2484,90665,C=1(C2=C(C(=C(C1[H])[H])C([H])([H])[H])C(C(C2([H])[H])([H])[H])([H])[H])C([H])([H])[H]
2487,10019221,C1(=NC2=C(N=C1[H])C(=C(C3=C2C(=C(C(=C3[H])[H])[H])[H])[H])[H])[H]
2488,30101681,C=1(C2=C(C(=C(C1N([H])[H])[H])[H])C(C3=C(C2=O)C(=C(C(=C3[H])[H])[H])[H])=O)[H]
2489,90006,C(#N)C(C(C([H])([H])[H])([H])[H])(C(C([H])([H])[H])([H])[H])[H]
2490,30102117,C=12S(C(C(OC1C(C(C(C2([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])(=O)=O
2491,10025228,C=1(OC(=C(C1I)[H])C([H])([H])[H])C(=C2C(N=C(N2C([H])([H])[H])N([H])[H])=O)[H]
2493,20027735,C1(=C(C(=NC(=C1C(=S)N([H])[H])[H])[H])[H])[H]
2496,20024956,C1(C(=C(C(C(C2(C(C(C(C21C([H])([H])[H])([H])[H])([H])[H])=C(C([H])([H])[H])C([H])([H])[H])[H])([H])[H])([H])[H])C([H])([H])[H])[H])([H])[H]
2498,10017018,C(N(C(C([H])([H])[H])(C([H])([H])[H])[H])N=O)(C([H])([H])[H])(C([H])([H])[H])[H]
2499,20227339,C1(=C(C(=C(C2=C1C(C3=C(N2C(C#C[H])(C([H])([H])[H])[H])C(=C(C(=C3[H])[H])[H])[H])=O)[H])[H])[H])[H]
2500,10018802,C=1(N=C(N(C=2C1N=C(N2)[H])C([H])([H])[H])[H])N([H])[H]
2502,20230191,C12(C3(C(C(C(=C1C(OC2([H])[H])=O)[H])([H])[H])(C(C(C(C3([H])[H])([H])[H])(OC(=O)C([H])([H])[H])[H])(C([H])([H])[H])C([H])([H])[H])[H])C([H])([H])[H])[H]
2503,75704,C=1(SC(=C(C1C(O[H])(C([H])([H])[H])[H])[H])[H])C(=O)N(C(C([H])([H])[H])([H])[H])[H]
2506,76518,C1(C(C(=C(C(C1([H])[H])=O)C(C(N2C(C(OC(C2([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])C([H])([H])[H])([H])[H])([H])[H]
2507,20221380,C1(=C(C(=C(C2=C1C(C(N2[H])=O)=C(C(=O)OC([H])([H])[H])C(=O)OC([H])([H])[H])[H])[H])[H])[H]
2508,20096846,C(C(C(C(C(C(C1(C(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])([H])[H]
2509,10023019,C=1(C(=C(C(=C(C1[H])[H])Cl)[H])[H])C(F)(F)Br
2510,20182288,C1(=C(C(=C(C2=C1C3=C(N2[H])C=4N(C(C3([H])[H])([H])[H])C(C(=C(C4[H])[H])[H])=O)[H])OC([H])([H])[H])[H])[H]
2514,20036953,C1(OC(C(C(C(C(C(=C(C(C2=C1C(=C(C(=C2[H])[H])[H])O[H])([H])[H])[H])[H])([H])[H])(C([H])([H])[H])[H])(O[H])[H])([H])[H])(C(C(=C(N([H])C(=O)C(=C(C(=C(C(C([H])([H])[H])([H])[H])[H])[H])[H])[H])[H])[H])([H])[H])[H])=O
2515,10119794,C=1(C(OC(C1C=2C(=C(C(=C(C2[H])[H])OC([H])([H])[H])[H])[H])(C=3C(=C(C(=C(C3[H])[H])[H])[H])[H])[H])=O)O[H]
2519,20246895,C12(C(C(C(C(C1=O)([H])[H])(C(=O)C([H])([H])[H])C2(C([H])([H])[H])C([H])([H])[H])([H])[H])([H])[H])C([H])([H])[H]
2521,88457,C=1(C2=C(C(=C(C1[H])[H])[H])C3=C(C(=NC(=C3[H])[H])[H])N2[H])[H]
2522,20182456,C1(=C(C(=C(C2=C1C(=C(N2C([H])([H])[H])[H])SC([H])([H])[H])[H])[H])[H])[H]
2523,20182014,C1(=C(C(=C(C2=C1N=C(O2)C=3C(=C(C(=C(C3O[H])[H])[H])[H])[H])[H])[H])O[H])O[H]
2524,10018645,C1(=C(C(=C(C(=C1C(Br)(Br)[H])C([H])([H])[H])[H])[H])[H])[H]
2526,20180042,C12(C(=C(C(C3=C1C(C4=C(C3([H])[H])C(=O)OC4=O)([H])[H])(C2([H])[H])[H])[H])[H])[H]
2527,76806,C=1(OC(=C(C1[H])[H])C(O[H])([H])[H])C2=C(C(=C(O2)C(O[H])([H])[H])[H])[H]
2528,20032738,C=1(SC(=C(C1C(C(=O)OC(C([H])([H])[H])([H])[H])([H])[H])[H])[H])[H]
2529,30000754,C(C(C([H])([H])[H])=C([H])[H])([H])([H])[H]
2530,30100991,C1(=C(C(=C(C(=C1C(I)(C(N=[N+]=[N-])([H])[H])[H])[H])[H])Cl)[H])[H]
2532,10009254,C1(N(C(C(O1)=O)(C(C(=O)OC(C2=C(C(=C(C(=C2[H])[H])[H])[H])[H])([H])[H])([H])[H])[H])[H])=O
2533,88814,C1(OC(C(N(C1([H])[H])C(=S)[H])([H])[H])([H])[H])([H])[H]
2535,30098295,C1(SC(=C(C1([H])[H])C([H])([H])[H])C2=NC3=C(N2[H])C(=C(C(=C3[H])[H])[H])[H])([H])[H]
2536,10018739,N1(N=C(C(=C1[H])[H])[H])C(=O)N(C(=O)N2C(=C(C(=N2)[H])[H])[H])[H]
2537,76839,C1(=C(C(=C(C(=C1O[H])[H])[H])N2C(=C(N=C2[H])[H])[H])[H])[H]
2538,20246978,C=1(C(=C(C(=C(C1[H])O[H])C(=C(C=2C(=C(C(=C(C2[H])O[H])[H])O[H])[H])[H])[H])[H])[H])O[H]
2539,10008798,C1(=C(N=C(N1[H])[H])[H])[H]
2541,20182294,C1(C(=C(C(=C(C1(OC(=O)C([H])([H])[H])C([H])([H])[H])[H])C([H])([H])[H])[H])C(=O)C([H])([H])[H])=O
2542,20246924,C1(=C(C(=C(C2=C1OC(C(=C2[H])[H])=O)[H])O[H])O[H])O[H]
2543,10019224,C(C(=C(C(OC1(C2(N(C(C1([H])[H])([H])[H])C(C(=C2C(O[H])([H])[H])[H])([H])[H])[H])[H])=O)C([H])([H])[H])[H])([H])([H])[H]
2544,89569,C(=C(C1(C(C1([H])[H])([H])[H])[H])[H])(C(C(F)(F)F)=O)[H]
2547,30096637,C1(=C(C(=C(C(=C1[H])[H])C(C(C(=O)OC(C([H])([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])[H]
2549,20035884,C=1(C(=C(C(=C(C1C(=O)C([H])([H])[H])[H])[H])[H])C(=O)[H])[H]
2551,20233904,C=1(C(=C(C=2C(=C(C1[H])[H])C(=C(C2F)[H])[H])[H])[H])[H]
2552,20133318,C(C1=NC(C(=S)S1)(C(C([H])([H])[H])(C([H])([H])[H])[H])C([H])([H])[H])([H])([H])[H]
2554,20026113,C1(=C(C(=C(C(=C1[H])OC([H])([H])[H])O[H])Cl)[N+](=O)[O-])C(=O)[H]
2555,74216,C(=O)(C(C(=C([H])[H])C(=C([H])[H])C(C(=O)[H])([H])[H])([H])[H])[H]
2558,74939,C=1(OC(=NC1C(=O)OC([H])([H])[H])C(C2=C(C(=C(C(=C2[H])[H])[H])[H])[H])([H])[H])OC([H])([H])[H]
2559,89516,C=1(N(C(=C(C1[H])[H])[H])C(C(C=2C(=C(C(=C(C2[H])[H])C([H])([H])[H])[H])[H])([H])[H])([H])[H])[H]
2561,20026183,C1(=C(C(=C(C(=C1C(C2=C(OC(=C2[H])[H])[H])([H])[H])[H])[H])C([H])([H])[H])[H])C(C([H])([H])[H])(C([H])([H])[H])[H]
2562,20218056,C1(=NC(=C(N=C1[H])C(C(C(=O)[O-])([H])[H])([H])[H])[H])C(C(C(=O)[O-])([H])[H])([H])[H]
2563,30100662,C1(=C(C(=C(C(=C1C2(N(C(=N[H])N([H])[H])N=C(C2([H])[H])C([H])([H])[H])[H])[H])[H])[H])[H])[H]
2567,76054,C=1(C2=C(C(=C(C1[H])[H])[H])N=C(N2[H])C(C(C([H])([H])[H])([H])[H])([H])[H])[H]
2568,20218060,C1(OC(C(O1)([H])[H])(C(C(C(=O)OC([H])([H])[H])([H])[H])(O[H])[H])[H])(C([H])([H])[H])C([H])([H])[H]
2570,10018922,O1C(=C(C(=N1)C([H])([H])[H])[N+](=O)[O-])C(=C2C(C(C(C2([H])[H])([H])[H])([H])[H])([H])[H])[H]
2571,20030809,C1(C(C(OC(C1([H])[H])(O[H])[H])([H])[H])([H])[H])([H])[H]
2572,20050862,C(P(OC(C([H])([H])[H])([H])[H])(OC(C([H])([H])[H])([H])[H])=O)(N(C(C([H])([H])[H])([H])[H])C(C([H])([H])[H])([H])[H])=C(C(=O)N(C(C([H])([H])[H])([H])[H])C(C([H])([H])[H])([H])[H])O[H]
2573,20237251,C12(C(C(C(C3(C1(C(=O)OC3([H])[H])C([H])([H])[H])[H])(O2)[H])([H])[H])([H])[H])C([H])([H])[H]
2574,10019306,C1(=C(N=C(C(=C1[H])[H])C(C(C([H])([H])[H])(C(OC([H])([H])[H])=O)[H])=O)[H])[H]
2576,2257,C=1(C(=C(C(=C(C1Cl)[H])[H])[H])Cl)N2S(C=3C(C(C(C(C3C2=O)([H])[H])([H])[H])([H])[H])([H])[H])(=O)=O
2578,20180546,C1(C2=C(OC(=C1[H])C3=C(C(=C(C(=C3[H])[H])[H])[H])[H])N(C([H])([H])[H])N=C2[H])=O
2580,10023338,C1(=C(C(=C(C2=C1C(=C(C(=C2[H])[H])[H])O[H])[H])[H])[H])O[H]
2582,10006153,C1(=C(C(=C(C(=C1[H])[H])[H])[N+]([O-])=O)[H])C(C2=C(C(=C(C(=C2[H])[H])[H])[N+]([O-])=O)[H])=O
2583,10009269,C(C(N(C(OC([H])([H])[H])([H])[H])N=O)([H])[H])([H])([H])[H]
2584,20224234,C1(=C(C(=C(C2=C1C(N(C(C(O2)(C3=C(C(=C(C(=C3[H])[H])[H])[H])[H])[H])([H])[H])[H])=S)[H])[H])[H])[H]
2585,76830,C1(C(C(=C(C1(Cl)Cl)Cl)Cl)(Cl)Cl)(Cl)C([H])([H])[H]
2586,10018287,C=1(N=C(N=C(N1)C([H])([H])[H])C(=C(C([H])([H])[H])N(C([H])([H])[H])C([H])([H])[H])[H])C([H])([H])[H]
2587,20182332,C1(=C(C(=C(C2=C1C(C3=C(C2=O)C(OC(C3([H])[H])(C([H])([H])[H])[H])(O[H])[H])=O)[H])[H])[H])[H]
2589,20213061,C12(OC(C(C1(OC(=O)C([H])([H])[H])[H])([H])[H])(C(SC2([H])[H])([H])[H])[H])[H]
2590,20032281,C=1(C(=C(C(=C(C1[H])[H])S(=O)(=O)N=C=O)[H])[H])[H]
2591,20226996,C1(=C(C(=C(C(=C1OC2=C(C(=C(C(=C2[H])C([H])([H])[H])[H])C([H])([H])[H])[H])[H])[H])[H])[H])[H]
2594,20191768,C=1(C2=C(C(=C(C1[H])F)[H])C(C(OC2([H])[H])([H])[H])([H])[H])[H]
2599,20212761,C1(=C(C(=C(C(=C1C2(OC(OC(C2([H])[H])(C([H])([H])[H])[H])(C([H])([H])[H])[H])[H])[H])[H])[H])[H])[H]
2600,10025165,C1(=C(C(=C(C(=C1[H])C(=O)[H])[H])[H])OC(OC([H])([H])[H])([H])[H])[H]
2601,20191983,C1(OC(C2(C1(OC(O2)(C([H])([H])[H])C([H])([H])[H])[H])[H])(OC([H])([H])[H])[H])(C(=C(F)F)[H])[H]
2602,60004827,C1(=C(C=2C(C(=C1[H])[H])=NC(=C(C2C(C3(N4C(C(C(C3([H])[H])(C(C4([H])[H])([H])[H])[H])(C(=C([H])[H])[H])[H])([H])[H])[H])(O[H])[H])[H])[H])[H])OC([H])([H])[H]
2603,20025908,C1(N2C(=NC(C1([H])[H])=O)SC(C2([H])[H])([H])[H])(O[H])C(O[H])=O
2604,20246854,C=1(C(=C(C(=C(C1SC(=O)C([H])([H])[H])[H])[H])I)[H])[H]
2605,30001337,C(B(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])#CC(C([H])([H])[H])([H])[H]
2607,20234110,C1(=C(C(=NC2=C1N(C3(N2[H])C(C(C(C(C3([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])OC([H])([H])[H])[H])N4C(=NC(=C4[H])[H])[H]
2608,10018420,C1(C(C(C(O1)=O)(P(OC(C([H])([H])[H])([H])[H])(OC(C([H])([H])[H])([H])[H])=O)[H])(P(=O)(OC(C([H])([H])[H])([H])[H])OC(C([H])([H])[H])([H])[H])[H])=O
2609,20055885,C1(C(C(C(C(C1(C(C([H])([H])[H])(N([H])[H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
2611,20182550,C1(N=C(C(C1([H])[H])([H])[H])C([H])([H])[H])(P(OC(C([H])([H])[H])([H])[H])(=O)OC(C([H])([H])[H])([H])[H])[H]
2612,20027704,C1(=NC(=C(N=C1[H])N([H])[H])[H])[H]
2613,20224215,C=1(C(=C(C(=C(C1[H])[H])C(=C(C#N)C#N)OC(=C(C(=O)C([H])([H])[H])[H])C([H])([H])[H])[H])[H])[H]
2614,20133307,C1(=C(C(=C(C(=C1[H])C(=O)N(C(C(C([H])([H])[H])([H])[H])(C(S(O[H])(=O)=O)([H])[H])[H])[H])[H])[H])[H])[H]
2615,20213296,C1(=C(C(=NC2=C1C(N(C2=O)C(C(=O)N(C(C([H])([H])[H])([H])[H])C(C([H])([H])[H])([H])[H])([H])[H])=O)[H])[H])[H]
2617,10024203,N=1C(=C(C(=NC1OC([H])([H])[H])OC([H])([H])[H])N([H])[H])C(C#N)(C(C(=C([H])[H])[H])([H])[H])[H]
2618,20190481,C(=C(C(=O)O[H])O[H])(C(=C(C(=O)O[H])O[H])[H])[H]
2619,10022422,C1(=C(C(=C(C(=C1[H])[H])C(=O)N(C2=C(C(=C(C(=C2[H])[H])C(=O)O[H])[H])[H])[H])[H])[H])[N+](=O)[O-]
2621,20180909,C1(N(C=2N(C1([H])[H])C(C=3C(=NC(=C(C3[H])[H])[H])[H])(ON2)[H])[H])([H])[H]
2622,20146203,C1(C(C(C(C2(C1(C3(C(C(C2([H])[H])([H])[H])(C4(C(C(=C3[H])[H])=C(C(C4=O)=O)O[H])C([H])([H])[H])C([H])([H])[H])[H])C([H])([H])[H])[H])(C([H])([H])[H])C([H])([H])[H])(O[H])[H])([H])[H])([H])[H]
2623,20146959,C1(=C(C(=C(C2=C1C(=C(C(=O)N2C([H])([H])[H])C(C#C[H])([H])[H])OC(C#C[H])([H])[H])[H])[H])[H])[H]
2625,20242215,C1(C(=O)OC(C(C(Br)([H])[H])(C(OC([H])([H])[H])([H])[H])[H])([H])[H])=C(C(=C(C(=C1[H])[H])[H])[H])[H]
2629,10023519,C1(=C(C(=C(C2=C1C(=C(C(=C2[H])[H])OC(C(Br)([H])[H])([H])[H])[H])[H])[H])[H])[H]
2630,20032729,C=1(C(=C(C(=C(C1C([H])([H])[H])[H])[N+](=O)[O-])N([H])[H])C([H])([H])[H])[H]
2632,20145475,C1(C(=C(C(C(=C1C([H])([H])[H])O[H])=O)C(O[H])([H])[H])C([H])([H])[H])=O
2633,75386,C(P(C(C([H])([H])[H])([H])[H])Cl)(C([H])([H])[H])([H])[H]
2636,20055162,C(C(=C([H])[H])C1(C(C(C(=C(C1([H])[H])[H])C(OC(=O)C([H])([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])([H])[H]
2639,20039665,C1(=C(C(=C(C(=C1C(=O)O[H])O[H])[H])C([H])([H])[H])[H])[H]
2640,2569,C12=C(C(C(C1(C3(C(C(C(=C2C([H])([H])[H])[H])([H])[H])(C3(C([H])([H])[H])C([H])([H])[H])[H])[H])[H])(C([H])([H])[H])[H])([H])[H])[H]
2641,20039698,C1(=C(C(=C(C(=C1C(=O)[H])O[H])C([H])([H])[H])[H])[H])[H]
2644,10028126,C=12C(=C(C(=C(C1[H])C(=O)OC(C(C(C(C(C(C(C3(C(C2([H])[H])=C(C(C(C3(Br)[H])([H])[H])([H])[H])C([H])([H])[H])C([H])([H])[H])([H])[H])([H])[H])(Br)[H])(O[H])C([H])([H])[H])([H])[H])([H])[H])(C(C([H])([H])[H])(O[H])C([H])([H])[H])[H])[H])[H])O[H]
2646,10931,C(Br)(Br)([H])[H]
2648,10019176,C1(=C(C(=C(C2=C1N=C(C(=N2)[H])[H])[H])[H])Cl)[H]
2649,20181167,C1(=C(C(=C(C2=C1C3=C(N2O[H])C(C([H])([H])[H])=NC(=C3C(=O)O[H])C([H])([H])[H])[H])[H])[H])[H]
2650,20191767,C1(=C(C(=C(C(=C1C(=C(C(OC(C([H])([H])[H])([H])[H])=O)C([H])([H])[H])[H])[H])[H])[H])[H])[H]
2652,20181565,C1(C(C(C(C(=C1[H])C(=C(C(=O)[H])[H])[H])([H])[H])([H])[H])([H])[H])=O
2654,20025961,C1(=C(C2=C(C(=C1[H])[H])N=C(N(C2=O)[H])SC([H])([H])[H])[H])[H]
2659,89889,C1(C(C(C(=C1Cl)Cl)(OC([H])([H])[H])OC([H])([H])[H])(Cl)[H])=O
2663,10020522,C=12OC(=C(C(C2=C(C(=C(C1C(C(=C(C([H])([H])[H])C([H])([H])[H])[H])([H])[H])O[H])C(C(=C(C([H])([H])[H])C([H])([H])[H])[H])([H])[H])[H])=O)OC3=C(C(=C(C(=C3[H])[H])O[H])[H])O[H])[H]
2664,10017753,C1(=C(C(=C(C(=C1[H])[H])C(OC(=O)N([H])C(C(=O)N([H])C(C(=O)N([H])N([H])[H])([H])[H])(C([H])([H])[H])[H])([H])[H])[H])[H])[H]
2665,20052162,C=1(C(=C(N(C(C1C#N)=C(C#N)C#N)[H])C([H])([H])[H])[H])[H]
2666,20030845,C=1(C(C(C(C(C(C(C1[H])(Cl)[H])([H])[H])([H])[H])([H])[H])([H])[H])=O)[H]
2667,20122087,C1(OC(N(C1=C([H])[H])C(=O)OC(C2=C(C(=C(C(=C2[H])[H])[H])[H])[H])([H])[H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[H])=O
2668,20180251,C1(=C(N([H])[H])SC(=C1[H])C(=O)OC(C2=C(C(=C(C(=C2[H])[H])[H])[H])[H])([H])[H])[H]
2675,20025005,C1(=C(C(C(C([H])([H])[H])(C([H])([H])[H])[H])([H])[H])C(=O)N(O[H])C1=O)C=2C(=C(C(=C(C2[H])[H])OC(C(=C(C([H])([H])[H])C([H])([H])[H])[H])([H])[H])[H])[H]
2676,20182003,C1(C(C(C(C(=C1C([H])([H])[H])C2=C(C(=C(O2)[H])[H])[H])([H])[H])([H])[H])([H])[H])=O
2678,20180567,C1(N(C(C(C(N1C(C([H])([H])[H])([H])[H])=O)([H])[H])=O)C(C([H])([H])[H])([H])[H])=S
2680,10025025,C=1(SC(=NN1)C2=NC(=C(N2C([H])([H])[H])[N+](=O)[O-])I)N([H])[H]
2681,20218253,C1(OC(C(O1)([H])[H])(C(C(C(=O)OC([H])([H])[H])([H])[H])=O)[H])(C([H])([H])[H])C([H])([H])[H]
2684,10023771,C1(=NC(=C(C2=C1C(S(C2(C(C3=C(C(=C(C(=C3[H])[H])[H])[H])[H])([H])[H])[H])(=O)=O)([H])[H])C([H])([H])[H])Cl)Cl
2686,10016990,P(C([H])([H])[H])(C(C([H])([H])[H])([H])[H])P(C([H])([H])[H])C(C([H])([H])[H])([H])[H]
2687,20032405,C=1(C(=C(C(=C(C1[H])[H])S(C(C=2C(=C(C(=C(N2)[H])C([H])([H])[H])OC([H])([H])[H])C([H])([H])[H])([H])[H])=O)[H])[H])[H]
2689,20045211,C1(N(C(C(C1([H])[H])([H])[H])([H])[H])C(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])([H])[H])([H])[H]
2691,20180563,C(C(=NC=1C(=C(C(=C(C1[H])[H])[H])[H])[H])C([H])([H])[H])(=NC=2C(=C(C(=C(C2[H])[H])[H])[H])[H])C([H])([H])[H]
2693,20224332,C1(C(F)(F)F)=C(C(=NC=2C(=C(C(=C(C12)OC([H])([H])[H])[H])OC([H])([H])[H])[H])C3=C(C(=C(S3)[H])[H])[H])[H]
2694,77258,C1(=NOC(=C1C(=O)N(C([H])([H])[H])[H])C([H])([H])[H])C=2C(=C(C(=C(C2[H])[H])[H])[H])[H]
2695,10016593,C(C([H])([H])[H])(F)(C([H])([H])[H])C([H])([H])[H]
2698,20097178,C(C(C1=C(C(=C(C(C([H])([H])[H])=C1[H])[H])[H])[H])([H])[H])([H])([H])[H]
2699,20230164,C(Br)(C(C(C([H])([H])[H])(C([H])([H])[H])[H])(F)[H])([H])[H]
2700,20039223,C1(=C(C2=C(C(=C1OC([H])([H])[H])[H])C(N(C(C2([H])[H])([H])[H])C([H])([H])[H])([H])[H])[H])OC([H])([H])[H]
2702,20253146,C12(C(C(C(C(C1([H])[H])([H])[H])(C2(C([H])([H])[H])C([H])([H])[H])[H])([H])[H])=O)C([H])([H])[H]
2703,20212541,C1(OC(C(C(C1([H])[H])([H])[H])([H])[H])(C([H])([H])[H])[H])(C(=C([H])[H])[H])[H]
2704,20050897,C1(=C(C(=C(N2C1=C(P=C2C=3C(=C(C(=C(C3[H])[H])[N+](=O)[O-])[H])[H])C([H])([H])[H])[H])[H])[H])[H]
2705,10024034,C1(=C(C(=C(C2=C1C(=C(N=C2[H])I)[H])[H])[H])[H])[H]
2706,20122076,C1(C2(C(C3(N1C(C(C(C3([H])[H])([H])[H])([H])[H])([H])[H])[H])(C(C(=O)OC(C([H])([H])[H])([H])[H])(C(C(=C2[H])Br)(C(C([H])([H])[H])(C([H])([H])[H])[H])[H])[H])[H])[H])([H])[H]
2707,20039587,C=1(C(=C(C(=C(C1C(OC([H])([H])[H])=O)O[H])[H])[H])[H])O[H]
2708,30085502,C(C([H])([H])[H])(C1(C2(C(C(C3(C(C(C(C(N13)([H])[H])([H])[H])([H])[H])([H])[H])[H])(C(N4C(C(C(C(C24[H])([H])[H])([H])[H])([H])[H])(C5=C(C(=C(C(=C5[H])[H])[H])[H])[H])[H])([H])[H])[H])([H])[H])[H])[H])(C([H])([H])[H])[H]
2711,10025321,C1(OC(C(C1([H])[H])([H])[H])(C(N([H])[H])([H])[H])[H])([H])[H]
2712,10024923,C=1(C=2C(C(=C(C1[H])[H])O[H])=NC(=C(C2[H])[H])Cl)[H]
2715,20050142,C(C(=O)C(C(C([H])([H])[H])=C(OC(=O)C([H])([H])[H])[H])([H])[H])([H])([H])[H]
2716,20122863,C1(C(OC(C2=C1C(=C3C(=C2[H])C(C(C3=O)(C([H])([H])[H])C([H])([H])[H])([H])[H])C([H])([H])[H])=O)([H])[H])([H])[H]
2718,10023111,C1(SC(SC(S1)([H])[H])([H])[H])([H])[H]
2719,20212826,C1(OC(C(=C1C(=C(C(=O)OC(C([H])([H])[H])([H])[H])[H])[H])C(O[H])([H])[H])([H])[H])=O
2720,30100966,C=1(C2=C(C(=C(C1[H])[H])[H])C(C3=C(C2=O)C(=C(C(=C3[H])O[H])[H])O[H])=O)[H]
2722,21968,C1(=C(C(=C(C(=C1[H])[H])C(=C(C2=C(C(=C(C(=C2[H])O[H])[H])O[H])[H])[H])[H])[H])[H])O[H]
2724,10016001,C1(=C(C(=C(C(=C1C([H])([H])[H])[H])C([H])([H])[H])[H])C([H])([H])[H])C(=O)Cl
2726,30101305,C(C(C(O[H])([H])[H])(C(O[H])([H])[H])C(O[H])([H])[H])([H])([H])[H]
2727,20052857,C1(SC(OC(C1([H])[H])(C([H])([H])[H])[H])(C(=O)OC(C([H])([H])[H])([H])[H])[H])([H])[H]
2728,40116416,C1(=C(C(=C(C(=C1[H])[H])[H])C=2C(C(ON2)(C(C3=C(C(=C(C(=C3[H])[H])[H])[H])[H])([H])[H])[H])([H])[H])[H])[H]
2729,20198918,O1C(C(C(C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])(C(C(C1=O)([H])[H])([H])[H])[H]
2730,10017974,C(SC#CC([H])([H])[H])#N
2731,76059,C1(C(C(C(C1(C([H])([H])[H])[H])([H])[H])([H])[H])(C([H])([H])[H])[H])([H])[H]
2732,20212777,C1(=C2C(C(C3(C1(C(C3([H])[H])([H])[H])O[H])C([H])([H])[H])([H])[H])(C(C(C2([H])[H])(C([H])([H])[H])C([H])([H])[H])(O[H])[H])[H])C([H])([H])[H]
2733,20212395,C1(C(SC2(SC1([H])[H])C(C(C(C2([H])[H])(O[H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
