Original_SMILES,Canonical_SMILES,Source_Dataset,Source_ID
CC(C)(O)CCO,CC(C)(O)CCO,NPNMR,NP0044223
[H]O[C@]([H])(C([H])([H])C([H])([H])C(O[H])(C([H])([H])[H])C([H])([H])[H])[C@@](O[H])(C([H])([H])[H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]2(O[H])C3=C([H])C(=O)[C@]4([H])C([H])([H])[C@@]([H])(O[H])[C@@]([H])(O[H])C([H])([H])[C@]4(C([H])([H])[H])[C@@]3([H])C([H])([H])C([H])([H])[C@]12C([H])([H])[H],CC(C)(O)CC[C@@H](O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C,NPNMR,NP0024638
CC(C)=CCCC(C)(O)C1CCC(C)=CC1,CC(C)=CCCC(C)(O)C1CC=C(C)CC1,NPNMR,NP0313583
CC(CCC=C(C)C)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(O)C(C)(C)C1CC3,CC(C)=CCCC(C)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(O)C(C)(C)C1CC3,NPNMR,NP0155352
CC(CCC=C(C)C)CC=O,CC(C)=CCCC(C)CC=O,NPNMR,NP0048353
CC(C)=CCC[C@@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@@]21C,CC(C)=CCC[C@@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C,NPNMR,NP0220650
[H][C@@]1(CCC(C)=CC1)[C@@](C)(O)CCC=C(C)C,CC(C)=CCC[C@](C)(O)[C@@H]1CC=C(C)CC1,NPNMR,NP0044893
[H]O[C@]1([H])C([H])([H])[C@]2([H])[C@@]3(C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])(O[H])C(C([H])([H])[H])(C([H])([H])[H])[C@]3([H])C([H])([H])C([H])([H])[C@@]2(C([H])([H])[H])[C@]2(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]([H])([C@@]12[H])[C@](O[H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H],CC(C)=CCC[C@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3CC[C@]12C,NPNMR,NP0033586
CC(C)=CCC[C@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3[C@@H](O)C[C@@]21C,CC(C)=CCC[C@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3[C@@H](O)C[C@]12C,NPNMR,NP0188010
CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3CC[C@@]21C,CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3CC[C@]12C,NPNMR,NP0139932
CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@@]21C,CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C,NPNMR,NP0071290
CC(C)=O,CC(C)=O,NPNMR,NP0000233
[H]O[C@@]([H])(C(=O)C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],CC(C)C(=O)[C@@H](C)O,NPNMR,NP0043715
CC(C)C(C)(O)C(C)C,CC(C)C(C)(O)C(C)C,NPNMR,NP0336713
CC(C)C(C)C(C)C,CC(C)C(C)C(C)C,NPNMR,NP0045094
CC(C)C(C)C=CC(C)C1CCC2C3=CC=C4CC(O)CCC4(C)C3CCC12C,CC(C)C(C)C=CC(C)C1CCC2C3=CC=C4CC(O)CCC4(C)C3CCC21C,NPNMR,NP0161492
CC(C)C(N)C(O)=O,CC(C)C(N)C(=O)O,NPNMR,NP0316207
CC(C)C12OC1C1OC11C3(OC3CC3C4=C(CCC13C)C(=O)OC4)C2O,CC(C)C12OC1C1OC13C1(C)CCC4=C(COC4=O)C1CC1OC13C2O,NPNMR,NP0305483
CC(C)C1=CC2=CCC3C(C)(CCCC3(C)C(O)=O)C2CC1,CC(C)C1=CC2=CCC3C(C)(C(=O)O)CCCC3(C)C2CC1,NPNMR,NP0276440
CC(C)C1CCC(C)C(O)C1,CC(C)C1CCC(C)C(O)C1,NPNMR,NP0337962
CC(C)C1CCCCC1,CC(C)C1CCCCC1,NPNMR,NP0049049
CC(C)CC#N,CC(C)CC#N,NPNMR,NP0046430
CC(C)CC=O,CC(C)CC=O,NPNMR,NP0000658
CC(C)CCC(C)(C)C,CC(C)CCC(C)(C)C,NPNMR,NP0045093
CC(C)CCC=O,CC(C)CCC=O,NPNMR,NP0086753
CC(C)CCCCC=O,CC(C)CCCCC=O,NPNMR,NP0170246
CC(C)CCCCCO,CC(C)CCCCCO,NPNMR,NP0283302
[H]N(C([H])=O)C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],CC(C)CCNC=O,NPNMR,NP0017305
CC(C)CCOC=O,CC(C)CCOC=O,NPNMR,NP0224098
[H]N(C([H])=O)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],CC(C)CNC=O,NPNMR,NP0017302
CC(C)CO,CC(C)CO,NPNMR,NP0000131
CC(C)COC=O,CC(C)COC=O,NPNMR,NP0046133
CC(C)C[C@@H](N)C(O)=O,CC(C)C[C@@H](N)C(=O)O,NPNMR,NP0194232
CC(C)C[C@H](CN)CC(O)=O,CC(C)C[C@H](CN)CC(=O)O,NPNMR,NP0136932
CC(C)C[C@H](N)C(O)=O,CC(C)C[C@H](N)C(=O)O,NPNMR,NP0001387
CC(C)NC(N)=O,CC(C)NC(N)=O,NPNMR,NP0233543
CC(C)O,CC(C)O,NPNMR,NP0001488
CC(C)OC(=O)C(C)C,CC(C)OC(=O)C(C)C,NPNMR,NP0049060
CC(C)OC=O,CC(C)OC=O,NPNMR,NP0049674
CC(C)[C@@H](N)C(O)=O,CC(C)[C@@H](N)C(=O)O,NPNMR,NP0333300
CC(C)[C@@H](N)CC(O)=O,CC(C)[C@@H](N)CC(=O)O,NPNMR,NP0001195
CC(C)[C@H](N)C(O)=O,CC(C)[C@H](N)C(=O)O,NPNMR,NP0000609
CC(C)[C@H]1OC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](OC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](OC(=O)[C@H](C(C)C)N(C)C1=O)C(C)C)C(C)C,CC(C)[C@H]1C(=O)O[C@H](C(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)O[C@H](C(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)O[C@H](C(C)C)C(=O)N1C,NPNMR,NP0062354
CC(C)[C@]12O[C@H]1[C@@H]1O[C@]11[C@]3(O[C@H]3C[C@H]3C4=C(CC[C@]13C)C(=O)OC4)C2=O,CC(C)[C@]12O[C@H]1[C@@H]1O[C@@]13[C@@]1(C)CCC4=C(COC4=O)[C@@H]1C[C@@H]1O[C@@]13C2=O,NPNMR,NP0139665
CC(C)[C@]12O[C@H]1[C@@H]1O[C@]11[C@]3(O[C@H]3C[C@H]3C4=C(CC[C@]13C)C(=O)OC4)[C@@H]2O,CC(C)[C@]12O[C@H]1[C@@H]1O[C@]13[C@]1(O[C@H]1C[C@H]1C4=C(CC[C@@]13C)C(=O)OC4)[C@@H]2O,NPNMR,NP0052059
CC(C=CC1(O)C(C)=CC(=O)CC1(C)C)=CC(O)=O,CC(C=CC1(O)C(C)=CC(=O)CC1(C)C)=CC(=O)O,NPNMR,NP0156170
CC(CC(=O)C1OC1(C)C)C1C(=O)CC2(C)C3=CCC4C5(CC35C(O)CC12C)CCC(OC1OCC(O)C(O)C1O)C4(C)C,CC(CC(=O)C1OC1(C)C)C1C(=O)CC2(C)C3=CCC4C(C)(C)C(OC5OCC(O)C(O)C5O)CCC45CC35C(O)CC12C,NPNMR,NP0139574
CC(CCC(O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,NPNMR,NP0298669
CC(CCC(O)=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,NPNMR,NP0289425
CC(N)=O,CC(N)=O,NPNMR,NP0064652
CC(N)C(O)=O,CC(N)C(=O)O,NPNMR,NP0002679
CC(O)(CC(O)=O)CC(O)=O,CC(O)(CC(=O)O)CC(=O)O,NPNMR,NP0000411
CC(O)(P(O)(O)=O)P(O)(O)=O,CC(O)(P(=O)(O)O)P(=O)(O)O,NPNMR,NP0334584
CC(O)C(N)C(O)=O,CC(O)C(N)C(=O)O,NPNMR,NP0284404
CC1(C)C(O)CCC2(C)C1CCC1(C)C2C(=O)C=C2C3CC(C)(CCC3(C)CCC12C)C(O)=O,CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,NPNMR,NP0294311
CC1(C)C(CCC2(C)C1CCC1(C)C2C(=O)C=C2C3CC(C)(CCC3(C)CCC12C)C(O)=O)OC1OC(C(O)C(O)C1OC1OC(C(O)C(O)C1O)C(O)=O)C(O)=O,CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,NPNMR,NP0137502
[H]OC(=O)[C@@]12C(=C([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C1([H])[H])[C@@]1([H])C([H])([H])C([H])([H])[C@]3([H])[C@@]4(C([H])([H])[H])C([H])([H])C([H])([H])C(=O)C(C([H])([H])[H])(C([H])([H])[H])[C@]4([H])C([H])([H])C([H])([H])[C@@]3(C([H])([H])[H])[C@]1(C([H])([H])[H])C([H])([H])C2([H])[H],CC1(C)C=C2[C@H]3CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC1,NPNMR,NP0030500
CC1(C)OC(=O)C=C1,CC1(C)C=CC(=O)O1,NPNMR,NP0229932
CC12CCC3C(CC3(C)C)C(=O)CCC1O2,CC1(C)CC2C(=O)CCC3OC3(C)CCC21,NPNMR,NP0137067
CC1(C)CCC(C)(C)O1,CC1(C)CCC(C)(C)O1,NPNMR,NP0291490
CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(CO)C5CCC34C)C2C1)C(O)=O,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(CO)C5CCC43C)C2C1,NPNMR,NP0237542
CC1(C)CCC2(C)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC34C)C2C1,CC1(C)CCC2(C)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,NPNMR,NP0046444
CC12CCC3C(C)(C)CCCC3(C)C1CC(=O)O2,CC1(C)CCCC2(C)C1CCC1(C)OC(=O)CC12,NPNMR,NP0137448
CC12CCC3C(C)(C)CCCC3(C)C1CCO2,CC1(C)CCCC2(C)C1CCC1(C)OCCC12,NPNMR,NP0137463
CC1(C)CCCCC1,CC1(C)CCCCC1,NPNMR,NP0184806
CC1(C)CC[C@@]2(CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@@]34C)C2C1)C(O)=O,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@]43C)C2C1,NPNMR,NP0187533
[H][C@@]12CC(C)(C)CC[C@@]1(CC[C@]1(C)C2=CC[C@]2([H])[C@@]3(C)CC[C@H](O)C(C)(C)[C@]3([H])CC[C@@]12C)C(O)=O,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,NPNMR,NP0000372
[H]OC(=O)[C@]12C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[C@@]1([H])C1=C([H])C([H])([H])[C@]3([H])[C@@]4(C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])(O[H])[C@@](C([H])([H])[H])(C([H])([H])O[H])[C@]4([H])C([H])([H])C([H])([H])[C@@]3(C([H])([H])[H])[C@]1(C([H])([H])[H])C([H])([H])C2([H])[H],CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,NPNMR,NP0030457
CC1(C)CC[C@@]2([C@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(C=O)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(O)=O,CC1(C)CC[C@]2(C(=O)O)[C@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(C=O)[C@@H]5CC[C@]43C)[C@@H]2C1,NPNMR,NP0052096
CC1(C)CO1,CC1(C)CO1,NPNMR,NP0337493
CC1(C)OC(=O)C[C@H]1O,CC1(C)OC(=O)C[C@H]1O,NPNMR,NP0205047
[H][C@@]12CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@]3([H])[C@]1([H])OC(C)(C)O2,CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,NPNMR,NP0334566
[H]OC(=O)[C@]1([H])N2C(=O)[C@@]([H])(N([H])[H])[C@@]2([H])SC1(C([H])([H])[H])C([H])([H])[H],CC1(C)S[C@@H]2[C@H](N)C(=O)N2[C@H]1C(=O)O,NPNMR,NP0002695
[H][C@]12C[C@](C)(CC[C@]1(C)CC[C@]1(C)C2=CC(=O)[C@]2([H])[C@@]3(C)CC[C@H](O)C(C)(C)[C@]3([H])CC[C@@]12C)C(O)=O,CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,NPNMR,NP0137530
[H][C@@]12C[C@](C)(CC[C@]1(C)CC[C@]1(C)C2=CC(=O)[C@]2([H])[C@@]3(C)CC[C@H](O[C@H]4O[C@@H]([C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@@H]([C@@H](O)[C@H](O)[C@H]4O)C(O)=O)C(O)=O)C(C)(C)[C@]3([H])CC[C@@]12C)C(O)=O,CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,NPNMR,NP0225145
CC(C)(O)C1CCC(C)(O)CC1,CC1(O)CCC(C(C)(C)O)CC1,NPNMR,NP0046692
CC1(O)CCCCC1,CC1(O)CCCCC1,NPNMR,NP0083420
CC12CCC3C(CCC4=CC(=O)C=CC34C)C1CCC2=O,CC12C=CC(=O)C=C1CCC1C2CCC2(C)C(=O)CCC12,NPNMR,NP0315160
CC12CCC3C(CCC4CC(=O)CCC34C)C1CC=C2,CC12C=CCC1C1CCC3CC(=O)CCC3(C)C1CC2,NPNMR,NP0047962
CC12CC(OC1=O)C1(C)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC34C)C1C2,CC12CC(OC1=O)C1(C)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C1C2,NPNMR,NP0230611
CC12CCC3C(C4CC4C4=CC(=O)CCC34C)C1C1CC1C21CCC(=O)O1,CC12CCC(=O)C=C1C1CC1C1C2CCC2(C)C1C1CC1C21CCC(=O)O1,NPNMR,NP0166442
CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2O,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,NPNMR,NP0210938
CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2(O)C(=O)CO,CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(O)C(=O)CO,NPNMR,NP0310189
CC1(C)C2CCC(C)(C2)C1=O,CC12CCC(C1)C(C)(C)C2=O,NPNMR,NP0137036
CC1(C)C2CCC1(C)C(=O)C2,CC12CCC(CC1=O)C2(C)C,NPNMR,NP0137521
CC1(C)CC2C1CCC1(C)CCCC2(O)C1,CC12CCCC(O)(C1)C1CC(C)(C)C1CC2,NPNMR,NP0230779
[H][C@@](C)(CCCC(C)C)CCC[C@@]([H])(C)CCC[C@@](C)(O)CCC1=C(C)C(=O)C(C)=C(C)C1=O,CC1=C(C)C(=O)C(CC[C@](C)(O)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)=C(C)C1=O,NPNMR,NP0264502
CC(C1CCC2C3CC=C4CC(CC(O)C4(C)C3CCC12C)OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)C1CC(C)=C(C)C(=O)O1,CC1=C(C)C(=O)OC(C(C)C2CCC3C4CC=C5CC(OC6OC(COC7OC(CO)C(O)C(O)C7O)C(O)C(O)C6O)CC(O)C5(C)C4CCC23C)C1,NPNMR,NP0281677
[H]O[C@]1([H])C(=O)C(=C(C([H])([H])[H])C1([H])[H])C([H])([H])[H],CC1=C(C)C(=O)[C@@H](O)C1,NPNMR,NP0003888
CC1=C(C)C(C)(C)CC1,CC1=C(C)C(C)(C)CC1,NPNMR,NP0057694
CC1=C(C)[C@@H]2CC[C@H]1C2,CC1=C(C)[C@H]2CC[C@@H]1C2,NPNMR,NP0239853
[H]OC([H])([H])C1=C(C([H])([H])[H])C([H])([H])C([H])([H])C1=O,CC1=C(CO)C(=O)CC1,NPNMR,NP0006574
CC1=C(CO)C(=O)OC1,CC1=C(CO)C(=O)OC1,NPNMR,NP0086273
CC1=C(O)C(=O)C=C2C1=CC=C1C2(C)CCC2(C)C3CC(C)(CCC3(C)CCC12C)C(O)=O,CC1=C(O)C(=O)C=C2C1=CC=C1C2(C)CCC2(C)C3CC(C)(C(=O)O)CCC3(C)CCC12C,NPNMR,NP0202322
CC1C2CCC3(C)C=CC(=O)C(C)=C3C2OC1=O,CC1=C2C3OC(=O)C(C)C3CCC2(C)C=CC1=O,NPNMR,NP0288776
CC(C)C1=CC(=O)C(C)=CC1=O,CC1=CC(=O)C(C(C)C)=CC1=O,NPNMR,NP0048058
CC1=CC(=O)C(C)(C)C1,CC1=CC(=O)C(C)(C)C1,NPNMR,NP0338135
CC1C2C(OC1=O)C1C(C)=CC(=O)C1=C(C)CC2O,CC1=CC(=O)C2=C(C)CC(O)C3C(C)C(=O)OC3C12,NPNMR,NP0048519
CC1C2CCC(C)=C3C(C2OC1=O)C(C)=CC3=O,CC1=CC(=O)C2=C(C)CCC3C(C)C(=O)OC3C12,NPNMR,NP0271531
C[C@H]1[C@@H]2CCC(C)=C3[C@@H]([C@H]2OC1=O)C(C)=CC3=O,CC1=CC(=O)C2=C(C)CC[C@@H]3[C@H](OC(=O)[C@H]3C)[C@@H]12,NPNMR,NP0051865
CC1=CC(=O)CC1,CC1=CC(=O)CC1,NPNMR,NP0045104
CC(CCC1(C)C(C)CCC2(C)C1CC(=O)C=C2C)CC(O)=O,CC1=CC(=O)CC2C1(C)CCC(C)C2(C)CCC(C)CC(=O)O,NPNMR,NP0204725
CC1=CC(=O)CCC1,CC1=CC(=O)CCC1,NPNMR,NP0226260
CC1=CC(=O)NCCC1,CC1=CC(=O)NCCC1,NPNMR,NP0073069
CC1=CC(=O)OC1,CC1=CC(=O)OC1,NPNMR,NP0057232
CC1=CC(=O)OCC1,CC1=CC(=O)OCC1,NPNMR,NP0333679
[H][C@]12C[C@]([H])(C(=O)C=C1C)C2(C)C,CC1=CC(=O)[C@H]2C[C@@H]1C2(C)C,NPNMR,NP0137554
CC(C)C1(O)CCC(C)=CC1,CC1=CCC(O)(C(C)C)CC1,NPNMR,NP0001200
CC1=CCCC(=O)C1,CC1=CCCC(=O)C1,NPNMR,NP0286434
CC1=CCC(C)(C)C=CCC(C)=CCC1,CC1=CCCC(C)=CCC(C)(C)C=CC1,NPNMR,NP0194403
CC1=CCCC1=O,CC1=CCCC1=O,NPNMR,NP0299890
CC1=CCCCC1,CC1=CCCCC1,NPNMR,NP0215713
CC1=CCOC1=O,CC1=CCOC1=O,NPNMR,NP0229415
CC1=CC[C@H](C[C@@H]1O)C(C)(C)O,CC1=CC[C@@H](C(C)(C)O)C[C@@H]1O,NPNMR,NP0312622
CC1=CC[C@@H](CC1)C=O,CC1=CC[C@H](C=O)CC1,NPNMR,NP0330081
C[C@H]1[C@H]2C[C@@H]3[C@@H](C[C@@H](O)[C@@]3(C)O)C(C)=C[C@H]2OC1=O,CC1=C[C@H]2OC(=O)[C@@H](C)[C@H]2C[C@@H]2[C@H]1C[C@@H](O)[C@@]2(C)O,NPNMR,NP0155551
CC1C2CCC3(C)CCC(=O)C(C)C3C2OC1=O,CC1C(=O)OC2C1CCC1(C)CCC(=O)C(C)C21,NPNMR,NP0223400
CC1C(=O)OC2CC34C5CC(C(C)(C)C)C33C(O)C(=O)OC3OC4(C(=O)O5)C12O,CC1C(=O)OC2CC34C5CC(C(C)(C)C)C36C(OC(=O)C6O)OC4(C(=O)O5)C21O,NPNMR,NP0319562
CC1CC(C)C(=O)C(C1)C(O)CC1CC(=O)NC(=O)C1,CC1CC(C)C(=O)C(C(O)CC2CC(=O)NC(=O)C2)C1,NPNMR,NP0206227
CC1OC(OC2CC3OC(O)(CC(O)C3C(O)=O)CC(O)CC3OC3C=CC(=O)OC(C)CC=CC=CC=CC=C2)C(O)C(N)C1O,CC1CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC3OC3C=CC(=O)O1)CC(O)C2C(=O)O,NPNMR,NP0137153
CC1CCC(=O)CC1,CC1CCC(=O)CC1,NPNMR,NP0336854
CC1CCC(=O)OC1C,CC1CCC(=O)OC1C,NPNMR,NP0336024
CC(C)C1CCC(C)CC1=O,CC1CCC(C(C)C)C(=O)C1,NPNMR,NP0213256
CC(C)C1CCC(C)CC1O,CC1CCC(C(C)C)C(O)C1,NPNMR,NP0158544
CC(C)C1CCC(C)CC1,CC1CCC(C(C)C)CC1,NPNMR,NP0046843
CC1CCC(C)C(O)C1,CC1CCC(C)C(O)C1,NPNMR,NP0083729
CC1CCC(O)CC1C,CC1CCC(O)CC1C,NPNMR,NP0242253
CC1CCC2(CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5C(O)CC34C)C2C1C)C(O)=O,CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5C(O)CC43C)C2C1C,NPNMR,NP0189637
CC1CCC2(CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC34C)C2C1C)C(O)=O,CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1C,NPNMR,NP0049917
CC1C2C(CC3C4CC=C5CC(O)CCC5(C)C4CCC23C)OC11CCC(C)CN1,CC1CCC2(NC1)OC1CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C1C2C,NPNMR,NP0155848
CC1C2C(CC3C4CC=C5CC(CCC5(C)C4CCC23C)OC2OC(CO)C(OC3OC(C)C(O)C(O)C3O)C(O)C2OC2OC(C)C(O)C(O)C2O)OC11CCC(C)CN1,CC1CCC2(NC1)OC1CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C,NPNMR,NP0200547
CC1C2C(CC3C4CCC5CC(O)CCC5(C)C4CCC23C)OC11CCC(C)CO1,CC1CCC2(OC1)OC1CC3C4CCC5CC(O)CCC5(C)C4CCC3(C)C1C2C,NPNMR,NP0137361
CC1CCC2C(C)C(O)OC3OC4(C)CCC1C23OO4,CC1CCC2C(C)C(O)OC3OC4(C)CCC1C32OO4,NPNMR,NP0137150
CC1CCCC(=O)O1,CC1CCCC(=O)O1,NPNMR,NP0001181
CC1CCCCC(=O)C1,CC1CCCCC(=O)C1,NPNMR,NP0184031
CC1CCCCC1,CC1CCCCC1,NPNMR,NP0046503
CC1CCCCCC1=O,CC1CCCCCC1=O,NPNMR,NP0256142
CC1CCCCN1,CC1CCCCN1,NPNMR,NP0202724
CC1CCCO1,CC1CCCO1,NPNMR,NP0286525
CC1CCN2CCCC12,CC1CCN2CCCC12,NPNMR,NP0156720
CC1NCCC(O)C1O,CC1NCCC(O)C1O,NPNMR,NP0152943
CC1OC(CC(O)C1O)OC1C(O)CC(OC2C(O)CC(OC3CCC4(C)C(CCC5C4CC(O)C4(C)C(CCC54O)C4=CC(=O)OC4)C3)OC2C)OC1C,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,NPNMR,NP0273833
CC1OC(OC2CCC3(C=O)C4CCC5(C)C(CCC5(O)C4CCC3(O)C2)C2=CC(=O)OC2)C(O)C(O)C1O,CC1OC(OC2CCC3(C=O)C4CCC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O,NPNMR,NP0137223
CC1OC1P(O)(O)=O,CC1OC1P(=O)(O)O,NPNMR,NP0213284
CC1OCCC1O,CC1OCCC1O,NPNMR,NP0336815
